nucHom;degHom;tsm
1.0;1.0;1.0
0.286;0.4;0.343
1.0;1.0;1.0
0.243;0.2;0.222
0.991;0.9;0.946
0.999;1.0;1.0
0.243;0.2;0.222
0.105;0.1;0.103
0.095;0.2;0.148
0.285;0.4;0.343
0.286;0.4;0.343
1.0;1.0;1.0
0.285;0.364;0.325
0.852;0.5;0.676
0.287;0.364;0.326
0.285;0.4;0.343
0.852;0.5;0.676
0.0;0.0;0.0
0.333;0.5;0.416
1.0;1.0;1.0
1.0;1.0;1.0
0.285;0.364;0.325
1.0;1.0;1.0
0.243;0.182;0.212
0.991;0.833;0.912
0.999;1.0;1.0
0.243;0.2;0.222
0.105;0.1;0.103
0.095;0.2;0.148
0.285;0.4;0.343
0.243;0.2;0.222
0.852;0.5;0.676
0.243;0.182;0.212
1.0;1.0;1.0
0.244;0.182;0.213
0.243;0.2;0.222
1.0;1.0;1.0
0.0;0.0;0.0
0.289;0.333;0.311
0.852;0.5;0.676
0.991;0.9;0.946
0.287;0.364;0.326
0.991;0.833;0.912
0.244;0.182;0.213
1.0;1.0;1.0
0.992;0.9;0.946
0.245;0.222;0.233
0.106;0.111;0.108
0.096;0.222;0.159
0.287;0.444;0.365
0.999;1.0;1.0
0.285;0.4;0.343
0.999;1.0;1.0
0.243;0.2;0.222
0.992;0.9;0.946
1.0;1.0;1.0
0.243;0.167;0.205
0.104;0.143;0.123
0.095;0.167;0.131
0.285;0.333;0.309
0.243;0.2;0.222
0.852;0.5;0.676
0.243;0.2;0.222
1.0;1.0;1.0
0.245;0.222;0.233
0.243;0.167;0.205
1.0;1.0;1.0
0.0;0.0;0.0
0.289;0.333;0.311
0.852;0.5;0.676
0.105;0.1;0.103
0.0;0.0;0.0
0.105;0.1;0.103
0.0;0.0;0.0
0.106;0.111;0.108
0.104;0.143;0.123
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.095;0.2;0.148
0.333;0.5;0.416
0.095;0.2;0.148
0.289;0.333;0.311
0.096;0.222;0.159
0.095;0.167;0.131
0.289;0.333;0.311
0.0;0.0;0.0
1.0;1.0;1.0
0.333;0.5;0.416
0.285;0.4;0.343
1.0;1.0;1.0
0.285;0.4;0.343
0.852;0.5;0.676
0.287;0.444;0.365
0.285;0.333;0.309
0.852;0.5;0.676
0.0;0.0;0.0
0.333;0.5;0.416
1.0;1.0;1.0
