id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMPUG00000020072;null;transcript7_ENSCPOG00000024843|0.882;null;0
transcript7_ENSCPOG00000024843;null;transcript7_ENSMPUG00000020072|0.882&transcript7_ENSCCNG00000000226|0.87&transcript7_ENSSTOG00000019743|0.811;null;0
transcript7_ENSCCNG00000000226;null;transcript7_ENSCPOG00000024843|0.87;null;0
transcript7_ENSSTOG00000019743;null;transcript7_ENSCPOG00000024843|0.811;null;0
transcript10_ENSECAG00000007947;null;transcript17_ENSCPOG00000024843|0.873&transcript33_ENSCPOG00000024843|0.873;null;1
transcript14_ENSMLUG00000027828;transcript13_ENSMLUG00000027828|0.945;null;null;1
transcript26_ENSSTOG00000019743;transcript17_ENSSTOG00000019743|0.925;null;null;1
transcript17_ENSCPOG00000024843;transcript33_ENSCPOG00000024843|1.0;transcript10_ENSECAG00000007947|0.873&transcript17_ENSSTOG00000019743|0.821&transcript13_ENSMLUG00000027828|0.869&transcript10_ENSMPUG00000020072|0.871;null;1
transcript17_ENSSTOG00000019743;transcript26_ENSSTOG00000019743|0.925;transcript17_ENSCPOG00000024843|0.821&transcript33_ENSCPOG00000024843|0.821;null;1
transcript13_ENSMLUG00000027828;transcript14_ENSMLUG00000027828|0.945;transcript17_ENSCPOG00000024843|0.869&transcript33_ENSCPOG00000024843|0.869;null;1
transcript33_ENSCPOG00000024843;transcript17_ENSCPOG00000024843|1.0;transcript10_ENSECAG00000007947|0.873&transcript17_ENSSTOG00000019743|0.821&transcript13_ENSMLUG00000027828|0.869&transcript10_ENSMPUG00000020072|0.871;null;1
transcript10_ENSMPUG00000020072;null;transcript17_ENSCPOG00000024843|0.871&transcript33_ENSCPOG00000024843|0.871;null;1
transcript20_ENSMPUG00000020072;transcript17_ENSMPUG00000020072|1.0;null;null;2
transcript17_ENSMPUG00000020072;transcript20_ENSMPUG00000020072|1.0;null;null;2
transcript12_ENSECAG00000007947;transcript17_ENSECAG00000007947|1.0;null;null;3
transcript17_ENSECAG00000007947;transcript12_ENSECAG00000007947|1.0;null;null;3
transcript32_ENSCPOG00000024843;null;transcript22_ENSMLUG00000027828|0.832&transcript22_ENSMPUG00000020072|0.878;null;4
transcript22_ENSMLUG00000027828;null;transcript32_ENSCPOG00000024843|0.832;null;4
transcript22_ENSMPUG00000020072;null;transcript32_ENSCPOG00000024843|0.878;null;4
transcript23_ENSMPUG00000020072;null;null;null;5
transcript24_ENSCCNG00000000226;null;transcript24_ENSCPOG00000024843|0.862;null;6
transcript24_ENSCPOG00000024843;null;transcript24_ENSCCNG00000000226|0.862&transcript24_ENSMPUG00000020072|0.853;null;6
transcript24_ENSMPUG00000020072;null;transcript24_ENSCPOG00000024843|0.853;null;6
transcript25_ENSMPUG00000020072;null;null;null;7
transcript9_ENSMLUG00000027828;null;transcript9_ENSCPOG00000024843|0.875;null;8
transcript9_ENSCPOG00000024843;null;transcript9_ENSMLUG00000027828|0.875&transcript9_ENSCCNG00000000226|0.833;null;8
transcript9_ENSCCNG00000000226;null;transcript9_ENSCPOG00000024843|0.833;null;8
transcript9_ENSSTOG00000019743;null;null;null;9
transcript26_ENSCCNG00000000226;null;null;null;10
transcript18_ENSCPOG00000024843;null;transcript18_ENSCCNG00000000226|0.859;null;11
transcript18_ENSCCNG00000000226;null;transcript18_ENSCPOG00000024843|0.859;null;11
