;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000002127_90_90;ENST00000432379_90_90:ENST00000474429_90_90:ENSMUST00000114754_90_90:ENSMUST00000114752_90_90:ENST00000426557_90_90;0.264:0.177:0.461:0.461:0.267
1;ENSCAFT00000010587_90_90;ENST00000229794_90_90:ENST00000374179_90_90:ENST00000310795_90_90:ENSMUST00000111943_90_90;0.39399999999999996:1.0:0.42:1.0
2;ENST00000360332_90_90;ENSMUST00000111942_90_90;1.0
3;ENST00000374174_90_90;ENST00000622903_90_90:ENST00000491957_90_90;0.557:0.557
4;ENST00000374176_90_90;ENSMUST00000022504_90_90:ENSMUST00000114758_90_90:ENSMUST00000124886_90_90:ENST00000395611_90_90;1.0:0.345:0.37:1.0
5;ENST00000374179_90_90;ENST00000229794_90_90:ENSCAFT00000010587_90_90:ENST00000310795_90_90:ENSMUST00000111943_90_90;0.39399999999999996:1.0:0.42:1.0
6;ENST00000374182_90_90;ENSMUST00000111945_90_90;1.0
7;ENST00000374189_90_90;ENSMUST00000111944_90_90;1.0
8;ENST00000395611_90_90;ENSMUST00000022504_90_90:ENSMUST00000114758_90_90:ENST00000374176_90_90:ENSMUST00000124886_90_90;1.0:0.345:1.0:0.37
9;ENST00000426557_90_90;ENST00000432379_90_90:ENST00000474429_90_90:ENSMUST00000114754_90_90:ENSCAFT00000002127_90_90:ENSMUST00000114752_90_90;0.97:0.544:0.0:0.267:0.0
10;ENST00000429041_90_90;ENST00000472333_90_90;0.41100000000000003
11;ENST00000432379_90_90;ENST00000474429_90_90:ENSMUST00000114754_90_90:ENSCAFT00000002127_90_90:ENSMUST00000114752_90_90:ENST00000426557_90_90;0.53:0.0:0.264:0.0:0.97
12;ENST00000229794_90_90;ENSCAFT00000010587_90_90:ENST00000374179_90_90:ENST00000310795_90_90:ENSMUST00000111943_90_90;0.39399999999999996:0.39399999999999996:0.9079999999999999:0.39399999999999996
13;ENST00000229795_90_90;;
14;ENST00000310795_90_90;ENST00000229794_90_90:ENSCAFT00000010587_90_90:ENST00000374179_90_90:ENSMUST00000111943_90_90;0.9079999999999999:0.42:0.42:0.42
15;ENST00000468133_90_90;;
16;ENST00000472333_90_90;ENST00000429041_90_90;0.41100000000000003
17;ENST00000474429_90_90;ENST00000432379_90_90:ENSMUST00000114754_90_90:ENSCAFT00000002127_90_90:ENSMUST00000114752_90_90:ENST00000426557_90_90;0.53:0.0:0.177:0.0:0.544
18;ENST00000491957_90_90;ENST00000374174_90_90:ENST00000622903_90_90;0.557:1.0
19;ENST00000622903_90_90;ENST00000374174_90_90:ENST00000491957_90_90;0.557:1.0
20;ENSMUST00000022504_90_90;ENSMUST00000114758_90_90:ENST00000374176_90_90:ENSMUST00000124886_90_90:ENST00000395611_90_90;0.345:1.0:0.37:1.0
21;ENSMUST00000111942_90_90;ENST00000360332_90_90;1.0
22;ENSMUST00000111943_90_90;ENST00000229794_90_90:ENSCAFT00000010587_90_90:ENST00000374179_90_90:ENST00000310795_90_90;0.39399999999999996:1.0:1.0:0.42
23;ENSMUST00000111944_90_90;ENST00000374189_90_90;1.0
24;ENSMUST00000111945_90_90;ENST00000374182_90_90;1.0
25;ENSMUST00000004990_90_90;ENSMUST00000062694_90_90;0.873
26;ENSMUST00000062694_90_90;ENSMUST00000004990_90_90;0.873
27;ENSMUST00000114752_90_90;ENST00000432379_90_90:ENST00000474429_90_90:ENSMUST00000114754_90_90:ENSCAFT00000002127_90_90:ENST00000426557_90_90;0.0:0.0:1.0:0.461:0.0
28;ENSMUST00000114754_90_90;ENST00000432379_90_90:ENST00000474429_90_90:ENSCAFT00000002127_90_90:ENSMUST00000114752_90_90:ENST00000426557_90_90;0.0:0.0:0.461:1.0:0.0
29;ENSMUST00000114758_90_90;ENSMUST00000022504_90_90:ENST00000374176_90_90:ENSMUST00000124886_90_90:ENST00000395611_90_90;0.345:0.345:0.8540000000000001:0.345
30;ENSMUST00000124886_90_90;ENSMUST00000022504_90_90:ENSMUST00000114758_90_90:ENST00000374176_90_90:ENST00000395611_90_90;0.37:0.8540000000000001:0.37:0.37
