id_transcript;block_sequence
ENSCAFT00000005462_90_90;5.6.7.8.9.11.12.13.14
ENST00000341049_90_90;0.6.7.8.9.11.12.13.14
ENST00000393467_90_90;8.9.11.12.13.14
ENST00000393468_90_90;8.9.11.12.13.14
ENST00000393470_90_90;0.7.8.9.11.12.13.14
ENST00000405348_90_90;8.9.11.12.13.14
ENST00000451122_90_90;0.1.2.3.4
ENST00000456473_90_90;8.9.11.12.13
ENST00000614113_90_90;8.9.11.12.13.14
ENSMUST00000007799_90_90;0.6.7.8.9.11.12.13.14
ENSMUST00000115453_90_90;8.9.11.12.13.14
ENSMUST00000115454_90_90;8.9.11.12.13.14
ENSMUST00000115455_90_90;0.7.8.9.11.12
ENSMUST00000115456_90_90;0.6.7.8.9.11.12.13.14
ENSMUST00000123439_90_90;8.9.11
ENSMUST00000150901_90_90;0.6.7.8.9.10
ENSMUST00000177234_90_90;0.1.3.6.7.8
