id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMUSG00000054036;null;transcript7_ENSMSIG00000000513|0.921;null;0
transcript7_ENSMSIG00000000513;null;transcript7_ENSMUSG00000054036|0.921;null;0
transcript41_ENSMSIG00000000513;transcript43_ENSMSIG00000000513|1.0;transcript41_MGP-SPRETEiJ-G0021131|0.974&transcript43_MGP-CAROLIEiJ-G0020234|0.972;null;1
transcript43_ENSMSIG00000000513;transcript41_ENSMSIG00000000513|1.0;transcript41_MGP-SPRETEiJ-G0021131|0.974&transcript43_MGP-CAROLIEiJ-G0020234|0.972;null;1
transcript41_MGP-SPRETEiJ-G0021131;null;transcript41_ENSMSIG00000000513|0.974&transcript43_ENSMSIG00000000513|0.974&transcript43_MGP-CAROLIEiJ-G0020234|0.989;null;1
transcript43_MGP-CAROLIEiJ-G0020234;null;transcript41_ENSMSIG00000000513|0.972&transcript43_ENSMSIG00000000513|0.972&transcript41_MGP-SPRETEiJ-G0021131|0.989;null;1
transcript35_ENSMUGG00000013592;transcript34_ENSMUGG00000013592|1.0;transcript26_MGP-PahariEiJ-G0020237|1.0&transcript47_ENSMSIG00000000513|0.824&transcript26_ENSMSIG00000000513|0.824;null;2
transcript26_MGP-PahariEiJ-G0020237;null;transcript35_ENSMUGG00000013592|1.0&transcript47_ENSMSIG00000000513|0.998&transcript18_ENSRNOG00000031503|0.98&transcript34_ENSMUGG00000013592|1.0&transcript26_ENSMSIG00000000513|0.998;null;2
transcript47_ENSMSIG00000000513;transcript26_ENSMSIG00000000513|1.0;transcript35_ENSMUGG00000013592|0.824&transcript26_MGP-PahariEiJ-G0020237|0.998&transcript34_ENSMUGG00000013592|0.824;null;2
transcript18_ENSRNOG00000031503;null;transcript26_MGP-PahariEiJ-G0020237|0.98&transcript18_ENSMUGG00000013592|0.976;null;2
transcript34_ENSMUGG00000013592;transcript35_ENSMUGG00000013592|1.0;transcript26_MGP-PahariEiJ-G0020237|1.0&transcript47_ENSMSIG00000000513|0.824&transcript26_ENSMSIG00000000513|0.824;null;2
transcript18_ENSMUGG00000013592;null;transcript18_ENSRNOG00000031503|0.976;null;2
transcript26_ENSMSIG00000000513;transcript47_ENSMSIG00000000513|1.0;transcript35_ENSMUGG00000013592|0.824&transcript26_MGP-PahariEiJ-G0020237|0.998&transcript34_ENSMUGG00000013592|0.824;null;2
transcript33_MGP-CAROLIEiJ-G0020234;null;transcript33_ENSRNOG00000031503|0.962&transcript33_ENSMUGG00000013592|0.992;null;3
transcript33_ENSRNOG00000031503;null;transcript33_MGP-CAROLIEiJ-G0020234|0.962&transcript33_ENSMUGG00000013592|0.964;null;3
transcript33_ENSMUGG00000013592;null;transcript33_MGP-CAROLIEiJ-G0020234|0.992&transcript33_ENSRNOG00000031503|0.964;null;3
transcript49_ENSMSIG00000000513;null;null;null;4
transcript48_ENSMSIG00000000513;transcript46_ENSMSIG00000000513|1.0;transcript19_ENSRNOG00000031503|0.791;null;5
transcript19_ENSRNOG00000031503;null;transcript48_ENSMSIG00000000513|0.791&transcript22_MGP-CAROLIEiJ-G0020234|0.96&transcript46_ENSMSIG00000000513|0.791&transcript36_ENSMUSG00000054036|0.954&transcript22_MGP-SPRETEiJ-G0021131|0.961;null;5
transcript23_ENSRNOG00000031503;transcript21_ENSRNOG00000031503|1.0;transcript36_ENSMUSG00000054036|0.954;null;5
transcript21_ENSRNOG00000031503;transcript23_ENSRNOG00000031503|1.0;transcript36_ENSMUSG00000054036|0.954;null;5
transcript22_MGP-CAROLIEiJ-G0020234;null;transcript19_ENSRNOG00000031503|0.96&transcript36_ENSMUSG00000054036|0.986&transcript22_MGP-SPRETEiJ-G0021131|0.992;null;5
transcript46_ENSMSIG00000000513;transcript48_ENSMSIG00000000513|1.0;transcript19_ENSRNOG00000031503|0.791;null;5
transcript36_ENSMUSG00000054036;null;transcript19_ENSRNOG00000031503|0.954&transcript23_ENSRNOG00000031503|0.954&transcript21_ENSRNOG00000031503|0.954&transcript22_MGP-CAROLIEiJ-G0020234|0.986&transcript22_MGP-SPRETEiJ-G0021131|0.99;null;5
transcript22_MGP-SPRETEiJ-G0021131;null;transcript19_ENSRNOG00000031503|0.961&transcript22_MGP-CAROLIEiJ-G0020234|0.992&transcript36_ENSMUSG00000054036|0.99;null;5
transcript8_MGP-CAROLIEiJ-G0020234;null;null;null;6
transcript32_ENSMUGG00000013592;null;transcript32_ENSRNOG00000031503|0.955&transcript32_MGP-CAROLIEiJ-G0020234|0.993&transcript42_MGP-CAROLIEiJ-G0020234|0.993;null;7
transcript32_ENSRNOG00000031503;null;transcript32_ENSMUGG00000013592|0.955&transcript32_MGP-CAROLIEiJ-G0020234|0.952&transcript42_MGP-CAROLIEiJ-G0020234|0.952;null;7
transcript32_MGP-CAROLIEiJ-G0020234;transcript42_MGP-CAROLIEiJ-G0020234|1.0;transcript32_ENSMUGG00000013592|0.993&transcript32_ENSRNOG00000031503|0.952;null;7
transcript42_MGP-CAROLIEiJ-G0020234;transcript32_MGP-CAROLIEiJ-G0020234|1.0;transcript32_ENSMUGG00000013592|0.993&transcript32_ENSRNOG00000031503|0.952;null;7
transcript9_ENSRNOG00000031503;null;null;null;8
