;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000004031_90_90;ENST00000450554_90_90:ENSMUST00000209099_90_90:ENST00000308924_90_90:ENSMUST00000005041_90_90;0.993:0.713:0.986:0.7170000000000001
1;ENST00000308924_90_90;ENST00000450554_90_90:ENSMUST00000209099_90_90:ENSCAFT00000004031_90_90:ENSMUST00000005041_90_90;0.992:0.722:0.986:0.715
2;ENST00000450554_90_90;ENSMUST00000209099_90_90:ENST00000308924_90_90:ENSCAFT00000004031_90_90:ENSMUST00000005041_90_90;0.715:0.992:0.993:0.72
3;ENST00000587196_90_90;;
4;ENST00000590551_90_90;ENSMUST00000165399_90_90;1.0
5;ENST00000592874_90_90;ENSMUST00000207498_90_90;0.905
6;ENSMUST00000005041_90_90;ENST00000450554_90_90:ENSMUST00000209099_90_90:ENST00000308924_90_90:ENSCAFT00000004031_90_90;0.72:0.992:0.715:0.7170000000000001
7;ENSMUST00000165399_90_90;ENST00000590551_90_90;1.0
8;ENSMUST00000207097_90_90;;
9;ENSMUST00000207498_90_90;ENST00000592874_90_90;0.905
10;ENSMUST00000209099_90_90;ENST00000450554_90_90:ENST00000308924_90_90:ENSCAFT00000004031_90_90:ENSMUST00000005041_90_90;0.715:0.722:0.713:0.992
