id_transcript;id_transcript;block_sequence
ENSCAFT00000020871_90_90;ENSCAFT00000020871_90_90;3.4.6.7.8.9.10.11.12.13.14.15.16.17.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.38
ENSCAFT00000046642_90_90;ENSCAFT00000046642_90_90;0.2.4.6.14.15.16.17.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.38
ENST00000307546_90_90;ENST00000307546_90_90;0.2.4.6.14.15.16.19.20.22.23.24.26.27.28.30.31.32.33.34.35.36.37.38
ENST00000369611_90_90;ENST00000369611_90_90;0.2.4.6.14.15.16.17.18
ENST00000369615_90_90;ENST00000369615_90_90;0.2.4.6.14.15.16.17.18
ENST00000369617_90_90;ENST00000369617_90_90;0.2.4.6.7.9.11.13.14.15.16.17.18
ENSMUST00000064371_90_90;ENSMUST00000064371_90_90;0.1.2.4.5.6.14.16.17.18
ENSMUST00000121198_90_90;ENSMUST00000121198_90_90;0.1.2.4.5.6.14.16.19.20.21.22.24.26.28.30.32.34.36.38
ENSMUST00000122303_90_90;ENSMUST00000122303_90_90;0.1.2.4.5.6.14.16.17.18
