nucHom;degHom;tsm
1.0;1.0;1.0
0.956;0.857;0.906
0.859;0.778;0.819
0.956;0.895;0.925
0.859;0.778;0.819
1.0;1.0;1.0
0.931;0.889;0.91
0.929;0.889;0.909
1.0;1.0;1.0
0.951;0.889;0.92
1.0;1.0;1.0
0.246;0.316;0.281
0.373;0.389;0.381
1.0;1.0;1.0
1.0;1.0;1.0
0.881;0.895;0.888
0.956;0.9;0.928
0.133;0.211;0.172
0.268;0.211;0.239
0.237;0.263;0.25
0.425;0.421;0.423
0.064;0.053;0.058
0.956;0.857;0.906
1.0;1.0;1.0
0.818;0.684;0.751
0.999;1.0;1.0
0.818;0.684;0.751
0.955;0.895;0.925
0.888;0.789;0.839
0.886;0.789;0.838
0.955;0.895;0.925
0.908;0.789;0.849
0.955;0.895;0.925
0.277;0.389;0.333
0.37;0.389;0.38
0.956;0.9;0.928
0.956;0.9;0.928
0.84;0.8;0.82
0.999;1.0;1.0
0.132;0.211;0.171
0.266;0.211;0.238
0.235;0.263;0.249
0.422;0.421;0.421
0.064;0.053;0.058
0.859;0.778;0.819
0.818;0.684;0.751
1.0;1.0;1.0
0.818;0.65;0.734
1.0;1.0;1.0
0.859;0.778;0.819
0.923;0.875;0.899
0.925;0.875;0.9
0.859;0.778;0.819
0.81;0.667;0.739
0.859;0.778;0.819
0.109;0.1;0.105
0.434;0.5;0.467
0.859;0.778;0.819
0.859;0.778;0.819
0.841;0.765;0.803
0.818;0.684;0.751
0.05;0.059;0.054
0.277;0.2;0.239
0.276;0.357;0.317
0.381;0.375;0.378
0.075;0.071;0.073
0.956;0.895;0.925
0.999;1.0;1.0
0.818;0.65;0.734
1.0;1.0;1.0
0.818;0.65;0.734
0.955;0.85;0.902
0.888;0.75;0.819
0.886;0.75;0.818
0.955;0.85;0.902
0.908;0.75;0.829
0.955;0.85;0.902
0.277;0.421;0.349
0.37;0.368;0.369
0.956;0.895;0.925
0.956;0.895;0.925
0.84;0.789;0.815
0.999;1.0;1.0
0.132;0.222;0.177
0.267;0.222;0.244
0.235;0.278;0.257
0.423;0.444;0.433
0.064;0.056;0.06
0.859;0.778;0.819
0.818;0.684;0.751
1.0;1.0;1.0
0.818;0.65;0.734
1.0;1.0;1.0
0.859;0.778;0.819
0.923;0.875;0.899
0.925;0.875;0.9
0.859;0.778;0.819
0.81;0.667;0.739
0.859;0.778;0.819
0.109;0.1;0.105
0.434;0.5;0.467
0.859;0.778;0.819
0.859;0.778;0.819
0.841;0.765;0.803
0.818;0.684;0.751
0.05;0.059;0.054
0.277;0.2;0.239
0.276;0.357;0.317
0.381;0.375;0.378
0.075;0.071;0.073
1.0;1.0;1.0
0.955;0.895;0.925
0.859;0.778;0.819
0.955;0.85;0.902
0.859;0.778;0.819
1.0;1.0;1.0
0.931;0.889;0.91
0.929;0.889;0.909
1.0;1.0;1.0
0.951;0.889;0.92
1.0;1.0;1.0
0.246;0.3;0.273
0.373;0.389;0.381
1.0;1.0;1.0
1.0;1.0;1.0
0.881;0.889;0.885
0.955;0.895;0.925
0.133;0.222;0.177
0.269;0.222;0.245
0.237;0.278;0.258
0.426;0.444;0.435
0.064;0.056;0.06
0.931;0.889;0.91
0.888;0.789;0.839
0.923;0.875;0.899
0.888;0.75;0.819
0.923;0.875;0.899
0.931;0.889;0.91
1.0;1.0;1.0
0.859;0.778;0.819
0.931;0.889;0.91
0.881;0.778;0.83
0.931;0.889;0.91
0.178;0.2;0.189
0.401;0.438;0.419
0.931;0.889;0.91
0.931;0.889;0.91
0.811;0.778;0.794
0.888;0.789;0.839
0.064;0.111;0.087
0.256;0.176;0.216
0.255;0.312;0.283
0.458;0.5;0.479
0.069;0.062;0.066
0.929;0.889;0.909
0.886;0.789;0.838
0.925;0.875;0.9
0.886;0.75;0.818
0.925;0.875;0.9
0.929;0.889;0.909
0.859;0.778;0.819
1.0;1.0;1.0
0.929;0.889;0.909
0.88;0.778;0.829
0.929;0.889;0.909
0.177;0.2;0.189
0.401;0.438;0.419
0.929;0.889;0.909
0.929;0.889;0.909
0.915;0.882;0.899
0.886;0.789;0.838
0.124;0.176;0.15
0.29;0.25;0.27
0.255;0.312;0.283
0.355;0.333;0.344
0.069;0.062;0.066
1.0;1.0;1.0
0.955;0.895;0.925
0.859;0.778;0.819
0.955;0.85;0.902
0.859;0.778;0.819
1.0;1.0;1.0
0.931;0.889;0.91
0.929;0.889;0.909
1.0;1.0;1.0
0.951;0.889;0.92
1.0;1.0;1.0
0.246;0.3;0.273
0.373;0.389;0.381
1.0;1.0;1.0
1.0;1.0;1.0
0.881;0.889;0.885
0.955;0.895;0.925
0.133;0.222;0.177
0.269;0.222;0.245
0.237;0.278;0.258
0.426;0.444;0.435
0.064;0.056;0.06
0.951;0.889;0.92
0.908;0.789;0.849
0.81;0.667;0.739
0.908;0.75;0.829
0.81;0.667;0.739
0.951;0.889;0.92
0.881;0.778;0.83
0.88;0.778;0.829
0.951;0.889;0.92
1.0;1.0;1.0
0.951;0.889;0.92
0.258;0.333;0.295
0.392;0.438;0.415
0.951;0.889;0.92
0.951;0.889;0.92
0.832;0.778;0.805
0.908;0.789;0.849
0.14;0.25;0.195
0.283;0.25;0.266
0.25;0.312;0.281
0.437;0.412;0.424
0.068;0.062;0.065
1.0;1.0;1.0
0.955;0.895;0.925
0.859;0.778;0.819
0.955;0.85;0.902
0.859;0.778;0.819
1.0;1.0;1.0
0.931;0.889;0.91
0.929;0.889;0.909
1.0;1.0;1.0
0.951;0.889;0.92
1.0;1.0;1.0
0.246;0.3;0.273
0.373;0.389;0.381
1.0;1.0;1.0
1.0;1.0;1.0
0.881;0.889;0.885
0.955;0.895;0.925
0.133;0.222;0.177
0.269;0.222;0.245
0.237;0.278;0.258
0.426;0.444;0.435
0.064;0.056;0.06
0.246;0.316;0.281
0.277;0.389;0.333
0.109;0.1;0.105
0.277;0.421;0.349
0.109;0.1;0.105
0.246;0.3;0.273
0.178;0.2;0.189
0.177;0.2;0.189
0.246;0.3;0.273
0.258;0.333;0.295
0.246;0.3;0.273
1.0;1.0;1.0
0.207;0.154;0.18
0.246;0.316;0.281
0.246;0.316;0.281
0.13;0.211;0.17
0.277;0.389;0.333
0.478;0.571;0.524
0.151;0.222;0.186
0.101;0.091;0.096
0.351;0.364;0.357
0.231;0.143;0.187
0.373;0.389;0.381
0.37;0.389;0.38
0.434;0.5;0.467
0.37;0.368;0.369
0.434;0.5;0.467
0.373;0.389;0.381
0.401;0.438;0.419
0.401;0.438;0.419
0.373;0.389;0.381
0.392;0.438;0.415
0.373;0.389;0.381
0.207;0.154;0.18
1.0;1.0;1.0
0.373;0.389;0.381
0.373;0.389;0.381
0.326;0.353;0.34
0.37;0.389;0.38
0.103;0.1;0.102
0.22;0.222;0.221
0.636;0.714;0.675
0.377;0.364;0.37
0.173;0.143;0.158
1.0;1.0;1.0
0.956;0.9;0.928
0.859;0.778;0.819
0.956;0.895;0.925
0.859;0.778;0.819
1.0;1.0;1.0
0.931;0.889;0.91
0.929;0.889;0.909
1.0;1.0;1.0
0.951;0.889;0.92
1.0;1.0;1.0
0.246;0.316;0.281
0.373;0.389;0.381
1.0;1.0;1.0
1.0;1.0;1.0
0.881;0.895;0.888
0.956;0.857;0.906
0.132;0.2;0.166
0.268;0.211;0.239
0.237;0.263;0.25
0.425;0.421;0.423
0.056;0.05;0.053
1.0;1.0;1.0
0.956;0.9;0.928
0.859;0.778;0.819
0.956;0.895;0.925
0.859;0.778;0.819
1.0;1.0;1.0
0.931;0.889;0.91
0.929;0.889;0.909
1.0;1.0;1.0
0.951;0.889;0.92
1.0;1.0;1.0
0.246;0.316;0.281
0.373;0.389;0.381
1.0;1.0;1.0
1.0;1.0;1.0
0.881;0.895;0.888
0.956;0.857;0.906
0.132;0.2;0.166
0.268;0.211;0.239
0.237;0.263;0.25
0.425;0.421;0.423
0.056;0.05;0.053
0.881;0.895;0.888
0.84;0.8;0.82
0.841;0.765;0.803
0.84;0.789;0.815
0.841;0.765;0.803
0.881;0.889;0.885
0.811;0.778;0.794
0.915;0.882;0.899
0.881;0.889;0.885
0.832;0.778;0.805
0.881;0.889;0.885
0.13;0.211;0.17
0.326;0.353;0.34
0.881;0.895;0.888
0.881;0.895;0.888
1.0;1.0;1.0
0.84;0.762;0.801
0.15;0.222;0.186
0.305;0.235;0.27
0.269;0.294;0.281
0.306;0.316;0.311
0.0;0.0;0.0
0.956;0.9;0.928
0.999;1.0;1.0
0.818;0.684;0.751
0.999;1.0;1.0
0.818;0.684;0.751
0.955;0.895;0.925
0.888;0.789;0.839
0.886;0.789;0.838
0.955;0.895;0.925
0.908;0.789;0.849
0.955;0.895;0.925
0.277;0.389;0.333
0.37;0.389;0.38
0.956;0.857;0.906
0.956;0.857;0.906
0.84;0.762;0.801
1.0;1.0;1.0
0.131;0.19;0.161
0.266;0.2;0.233
0.235;0.25;0.242
0.422;0.4;0.411
0.055;0.048;0.052
0.133;0.211;0.172
0.132;0.211;0.171
0.05;0.059;0.054
0.132;0.222;0.177
0.05;0.059;0.054
0.133;0.222;0.177
0.064;0.111;0.087
0.124;0.176;0.15
0.133;0.222;0.177
0.14;0.25;0.195
0.133;0.222;0.177
0.478;0.571;0.524
0.103;0.1;0.102
0.132;0.2;0.166
0.132;0.2;0.166
0.15;0.222;0.186
0.131;0.19;0.161
1.0;1.0;1.0
0.213;0.286;0.249
0.144;0.111;0.128
0.127;0.182;0.154
0.0;0.0;0.0
0.268;0.211;0.239
0.266;0.211;0.238
0.277;0.2;0.239
0.267;0.222;0.244
0.277;0.2;0.239
0.269;0.222;0.245
0.256;0.176;0.216
0.29;0.25;0.27
0.269;0.222;0.245
0.283;0.25;0.266
0.269;0.222;0.245
0.151;0.222;0.186
0.22;0.222;0.221
0.268;0.211;0.239
0.268;0.211;0.239
0.305;0.235;0.27
0.266;0.2;0.233
0.213;0.286;0.249
1.0;1.0;1.0
0.297;0.286;0.291
0.543;0.333;0.438
0.0;0.0;0.0
0.237;0.263;0.25
0.235;0.263;0.249
0.276;0.357;0.317
0.235;0.278;0.257
0.276;0.357;0.317
0.237;0.278;0.258
0.255;0.312;0.283
