id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript44_ENSCGRG00000018457;null;transcript49_ENSCGRG00015005362|1.0;null;0
transcript49_ENSCGRG00015005362;null;transcript44_ENSCGRG00000018457|1.0;null;0
transcript50_ENSCGRG00015005362;null;transcript50_ENSCGRG00000018457|1.0;null;1
transcript50_ENSCGRG00000018457;null;transcript50_ENSCGRG00015005362|1.0;null;1
transcript8_ENSCGRG00000018457;null;null;null;2
transcript22_ENSNGAG00000018584;null;transcript45_ENSCGRG00000018457|1.0&transcript22_ENSSTOG00000019743|1.0&transcript22_ENSCGRG00001010245|1.0&transcript45_ENSCGRG00001010245|1.0;null;3
transcript45_ENSCGRG00000018457;null;transcript22_ENSNGAG00000018584|1.0&transcript22_ENSSTOG00000019743|1.0&transcript22_ENSCGRG00001010245|1.0&transcript45_ENSCGRG00001010245|1.0;null;3
transcript22_ENSSTOG00000019743;null;transcript22_ENSNGAG00000018584|1.0&transcript45_ENSCGRG00000018457|1.0&transcript22_ENSCGRG00001010245|1.0&transcript45_ENSCGRG00001010245|1.0;null;3
transcript22_ENSCGRG00001010245;transcript45_ENSCGRG00001010245|1.0;transcript22_ENSNGAG00000018584|1.0&transcript45_ENSCGRG00000018457|1.0&transcript22_ENSSTOG00000019743|1.0;null;3
transcript45_ENSCGRG00001010245;transcript22_ENSCGRG00001010245|1.0;transcript22_ENSNGAG00000018584|1.0&transcript45_ENSCGRG00000018457|1.0&transcript22_ENSSTOG00000019743|1.0;null;3
transcript58_ENSCGRG00000018457;transcript57_ENSCGRG00000018457|1.0;null;null;4
transcript57_ENSCGRG00000018457;transcript58_ENSCGRG00000018457|1.0;null;null;4
transcript59_ENSCGRG00000018457;null;null;null;5
transcript60_ENSCGRG00000018457;null;null;null;6
