nucHom;degHom;tsm
1.0;1.0;1.0
0.278;0.2;0.239
0.999;1.0;1.0
1.0;1.0;1.0
0.6;0.6;0.6
0.996;0.8;0.898
0.585;0.6;0.593
0.278;0.2;0.239
1.0;1.0;1.0
0.277;0.25;0.264
0.278;0.25;0.264
0.462;0.5;0.481
0.279;0.333;0.306
0.443;0.5;0.472
0.999;1.0;1.0
0.277;0.25;0.264
1.0;1.0;1.0
0.999;1.0;1.0
0.599;0.5;0.549
0.995;0.75;0.873
0.584;0.5;0.542
1.0;1.0;1.0
0.278;0.25;0.264
0.999;1.0;1.0
1.0;1.0;1.0
0.594;0.571;0.583
0.996;0.833;0.914
0.585;0.571;0.578
0.6;0.6;0.6
0.462;0.5;0.481
0.599;0.5;0.549
0.594;0.571;0.583
1.0;1.0;1.0
0.597;0.667;0.632
0.941;0.667;0.804
0.996;0.8;0.898
0.279;0.333;0.306
0.995;0.75;0.873
0.996;0.833;0.914
0.597;0.667;0.632
1.0;1.0;1.0
0.587;0.667;0.627
0.585;0.6;0.593
0.443;0.5;0.472
0.584;0.5;0.542
0.585;0.571;0.578
0.941;0.667;0.804
0.587;0.667;0.627
1.0;1.0;1.0
