id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMPUG00000020072;null;transcript7_ENSCCNG00000000226|0.833&transcript7_ENSSTOG00000019743|0.667&transcript7_ENSMLUG00000027828|0.611;null;0
transcript7_ENSCCNG00000000226;null;transcript7_ENSMPUG00000020072|0.833&transcript7_ENSSTOG00000019743|0.833&transcript7_ENSMLUG00000027828|0.778;null;0
transcript7_ENSSTOG00000019743;null;transcript7_ENSMPUG00000020072|0.667&transcript7_ENSCCNG00000000226|0.833&transcript7_ENSMLUG00000027828|0.611;null;0
transcript7_ENSMLUG00000027828;null;transcript7_ENSMPUG00000020072|0.611&transcript7_ENSCCNG00000000226|0.778&transcript7_ENSSTOG00000019743|0.611;null;0
transcript25_ENSMLUG00000027828;transcript26_ENSMLUG00000027828|0.974;transcript25_ENSMPUG00000020072|0.609;null;1
transcript28_ENSMPUG00000020072;transcript25_ENSMPUG00000020072|0.761;transcript32_ENSECAG00000007947|0.629;null;1
transcript26_ENSMLUG00000027828;transcript25_ENSMLUG00000027828|0.974;null;null;1
transcript32_ENSECAG00000007947;null;transcript28_ENSMPUG00000020072|0.629;null;1
transcript25_ENSMPUG00000020072;transcript28_ENSMPUG00000020072|0.761;transcript25_ENSMLUG00000027828|0.609;null;1
transcript12_ENSECAG00000007947;transcript31_ENSECAG00000007947|1.0&transcript23_ENSECAG00000007947|1.0;transcript12_ENSMLUG00000027828|0.632;null;2
transcript12_ENSMLUG00000027828;transcript15_ENSMLUG00000027828|0.98;transcript12_ENSECAG00000007947|0.632;null;2
transcript31_ENSECAG00000007947;transcript12_ENSECAG00000007947|1.0&transcript23_ENSECAG00000007947|1.0;null;null;2
transcript23_ENSECAG00000007947;transcript12_ENSECAG00000007947|1.0&transcript31_ENSECAG00000007947|1.0;null;null;2
transcript15_ENSMLUG00000027828;transcript12_ENSMLUG00000027828|0.98;null;null;2
transcript33_ENSECAG00000007947;null;null;null;3
transcript16_ENSMLUG00000027828;null;null;null;4
transcript27_ENSMLUG00000027828;null;null;null;5
