id_transcript;id_gene
ENSCAFT00000002168_90_90;ENSCAFG00000001400_90
ENSCAFT00000045695_90_90;ENSCAFG00000001400_90
ENSCAFT00000013241_90_90;ENSCAFG00000008327_90
ENSCAFT00000019370_90_90;ENSCAFG00000012171_90
ENST00000253363_90_90;ENSG00000131051_90
ENST00000338163_90_90;ENSG00000131051_90
ENST00000361162_90_90;ENSG00000131051_90
ENST00000374038_90_90;ENSG00000131051_90
ENST00000397370_90_90;ENSG00000131051_90
ENST00000403542_90_90;ENSG00000131051_90
ENST00000412738_90_90;ENSG00000131051_90
ENST00000416108_90_90;ENSG00000131051_90
ENST00000416529_90_90;ENSG00000131051_90
ENST00000425184_90_90;ENSG00000131051_90
ENST00000426951_90_90;ENSG00000131051_90
ENST00000429968_90_90;ENSG00000131051_90
ENST00000433027_90_90;ENSG00000131051_90
ENST00000434927_90_90;ENSG00000131051_90
ENST00000444878_90_90;ENSG00000131051_90
ENST00000448303_90_90;ENSG00000131051_90
ENST00000449489_90_90;ENSG00000131051_90
ENST00000453310_90_90;ENSG00000131051_90
ENST00000455343_90_90;ENSG00000131051_90
ENST00000476806_90_90;ENSG00000131051_90
ENST00000490484_90_90;ENSG00000131051_90
ENST00000528062_90_90;ENSG00000131051_90
ENST00000615771_90_90;ENSG00000131051_90
ENST00000369086_90_90;ENSG00000151923_90
ENST00000369093_90_90;ENSG00000151923_90
ENST00000412524_90_90;ENSG00000151923_90
ENST00000436547_90_90;ENSG00000151923_90
ENST00000479729_90_90;ENSG00000151923_90
ENST00000497671_90_90;ENSG00000151923_90
ENST00000313352_90_90;ENSG00000179950_90
ENST00000349157_90_90;ENSG00000179950_90
ENST00000453551_90_90;ENSG00000179950_90
ENST00000456095_90_90;ENSG00000179950_90
ENST00000526459_90_90;ENSG00000179950_90
ENST00000526683_90_90;ENSG00000179950_90
ENST00000527197_90_90;ENSG00000179950_90
ENST00000527744_90_90;ENSG00000179950_90
ENST00000529999_90_90;ENSG00000179950_90
ENST00000531897_90_90;ENSG00000179950_90
ENST00000532884_90_90;ENSG00000179950_90
ENST00000533162_90_90;ENSG00000179950_90
ENSMUST00000002599_90_90;ENSMUSG00000002524_90
ENSMUST00000100527_90_90;ENSMUSG00000002524_90
ENSMUST00000029149_90_90;ENSMUSG00000027620_90
ENSMUST00000109584_90_90;ENSMUSG00000027620_90
ENSMUST00000109587_90_90;ENSMUSG00000027620_90
ENSMUST00000126992_90_90;ENSMUSG00000027620_90
ENSMUST00000137566_90_90;ENSMUSG00000027620_90
ENSMUST00000142071_90_90;ENSMUSG00000027620_90
ENSMUST00000146288_90_90;ENSMUSG00000027620_90
ENSMUST00000146297_90_90;ENSMUSG00000027620_90
ENSMUST00000146549_90_90;ENSMUSG00000027620_90
ENSMUST00000147098_90_90;ENSMUSG00000027620_90
ENSMUST00000148794_90_90;ENSMUSG00000027620_90
ENSMUST00000152919_90_90;ENSMUSG00000027620_90
ENSMUST00000153514_90_90;ENSMUSG00000027620_90
ENSMUST00000154677_90_90;ENSMUSG00000027620_90
ENSMUST00000155837_90_90;ENSMUSG00000027620_90
ENSMUST00000033135_90_90;ENSMUSG00000030846_90
ENSMUST00000106226_90_90;ENSMUSG00000030846_90
ENSMUST00000106228_90_90;ENSMUSG00000030846_90
ENSMUST00000123666_90_90;ENSMUSG00000030846_90
ENSMUST00000133089_90_90;ENSMUSG00000030846_90
ENSMUST00000133444_90_90;ENSMUSG00000030846_90
ENSMUST00000141126_90_90;ENSMUSG00000030846_90
ENSMUST00000165023_90_90;ENSMUSG00000030846_90
ENSMUST00000205278_90_90;ENSMUSG00000030846_90
ENSMUST00000205835_90_90;ENSMUSG00000030846_90
