;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000016185_90_90;ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENSMUST00000064679_90_90;1.0:1.0:1.0:0.935
1;ENST00000617070_90_90;ENSCAFT00000016185_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENSMUST00000064679_90_90;1.0:1.0:1.0:0.89
2;ENST00000617991_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000623597_90_90:ENSMUST00000064679_90_90;1.0:1.0:1.0:0.89
3;ENST00000622969_90_90;;
4;ENST00000623597_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000617991_90_90:ENSMUST00000064679_90_90;1.0:1.0:1.0:0.89
5;ENST00000623893_90_90;ENSMUST00000064664_90_90;0.865
6;ENSMUST00000064664_90_90;ENST00000623893_90_90;0.865
7;ENSMUST00000064679_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623597_90_90;0.935:0.89:0.89:0.89
8;ENSMUST00000129905_90_90;;
9;ENSMUST00000136247_90_90;;
