id_transcript;id_transcript;orthologs
ENSCAFT00000032340_90_90;ENSCAFT00000032340_90_90;ENSMUST00000106153_90_90
ENST00000342203_90_90;ENST00000342203_90_90;null
ENST00000422026_90_90;ENST00000422026_90_90;ENSMUST00000129978_90_90
ENST00000437941_90_90;ENST00000437941_90_90;null
ENST00000476905_90_90;ENST00000476905_90_90;null
ENST00000481102_90_90;ENST00000481102_90_90;null
ENST00000603677_90_90;ENST00000603677_90_90;null
ENST00000605755_90_90;ENST00000605755_90_90;null
ENSMUST00000039021_90_90;ENSMUST00000039021_90_90;null
ENSMUST00000106149_90_90;ENSMUST00000106149_90_90;null
ENSMUST00000106151_90_90;ENSMUST00000106151_90_90;null
ENSMUST00000106153_90_90;ENSMUST00000106153_90_90;ENSCAFT00000032340_90_90
ENSMUST00000129978_90_90;ENSMUST00000129978_90_90;ENST00000422026_90_90
ENSMUST00000149262_90_90;ENSMUST00000149262_90_90;null
