id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMSIG00000000513;null;transcript7_ENSMUSG00000054036|0.914&transcript7_MGP-SPRETEiJ-G0021131|0.9;null;0
transcript7_ENSMUSG00000054036;null;transcript7_ENSMSIG00000000513|0.914&transcript7_MGP-SPRETEiJ-G0021131|0.843;null;0
transcript7_MGP-SPRETEiJ-G0021131;null;transcript7_ENSMSIG00000000513|0.9&transcript7_ENSMUSG00000054036|0.843;null;0
transcript50_MGP-PahariEiJ-G0020237;null;transcript50_MGP-CAROLIEiJ-G0020234|0.831&transcript50_ENSMSIG00000000513|0.988;null;1
transcript50_MGP-CAROLIEiJ-G0020234;transcript60_MGP-CAROLIEiJ-G0020234|0.855;transcript50_MGP-PahariEiJ-G0020237|0.831&transcript50_ENSMSIG00000000513|0.819;null;1
transcript60_ENSMSIG00000000513;null;transcript60_MGP-CAROLIEiJ-G0020234|0.817;null;1
transcript50_ENSMSIG00000000513;null;transcript50_MGP-PahariEiJ-G0020237|0.988&transcript50_MGP-CAROLIEiJ-G0020234|0.819;null;1
transcript60_MGP-CAROLIEiJ-G0020234;transcript50_MGP-CAROLIEiJ-G0020234|0.855;transcript60_ENSMSIG00000000513|0.817;null;1
transcript55_ENSMSIG00000000513;transcript67_ENSMSIG00000000513|0.976;null;null;2
transcript67_ENSMSIG00000000513;transcript55_ENSMSIG00000000513|0.976;null;null;2
transcript64_ENSMSIG00000000513;null;null;null;3
transcript59_MGP-SPRETEiJ-G0021131;transcript61_MGP-SPRETEiJ-G0021131|0.988;transcript59_MGP-CAROLIEiJ-G0020234|0.71;null;4
transcript59_MGP-CAROLIEiJ-G0020234;transcript61_MGP-CAROLIEiJ-G0020234|0.986;transcript59_MGP-SPRETEiJ-G0021131|0.71;null;4
transcript61_MGP-SPRETEiJ-G0021131;transcript59_MGP-SPRETEiJ-G0021131|0.988;transcript61_MGP-CAROLIEiJ-G0020234|0.707;null;4
transcript61_MGP-CAROLIEiJ-G0020234;transcript59_MGP-CAROLIEiJ-G0020234|0.986;transcript61_MGP-SPRETEiJ-G0021131|0.707;null;4
transcript70_MGP-SPRETEiJ-G0021131;transcript62_MGP-SPRETEiJ-G0021131|0.989;null;null;5
transcript57_MGP-PahariEiJ-G0020237;null;transcript62_MGP-SPRETEiJ-G0021131|0.829&transcript54_ENSMUSG00000054036|0.874;null;5
transcript62_MGP-SPRETEiJ-G0021131;transcript70_MGP-SPRETEiJ-G0021131|0.989;transcript57_MGP-PahariEiJ-G0020237|0.829&transcript54_ENSMUSG00000054036|0.783;null;5
transcript54_ENSMUSG00000054036;null;transcript57_MGP-PahariEiJ-G0020237|0.874&transcript62_MGP-SPRETEiJ-G0021131|0.783;null;5
transcript69_MGP-SPRETEiJ-G0021131;null;null;null;6
transcript71_MGP-SPRETEiJ-G0021131;null;null;null;7
transcript72_MGP-SPRETEiJ-G0021131;null;null;null;8
