id_transcript;id_gene
ENSCAFT00000016446_90_90;ENSCAFG00000010313_90
ENST00000290246_90_90;ENSG00000062598_90
ENST00000352077_90_90;ENSG00000062598_90
ENST00000372176_90_90;ENSG00000062598_90
ENST00000396391_90_90;ENSG00000062598_90
ENST00000425546_90_90;ENSG00000062598_90
ENST00000450812_90_90;ENSG00000062598_90
ENST00000452857_90_90;ENSG00000062598_90
ENST00000467800_90_90;ENSG00000062598_90
ENSMUST00000071699_90_90;ENSMUSG00000017670_90
ENSMUST00000074046_90_90;ENSMUSG00000017670_90
ENSMUST00000094329_90_90;ENSMUSG00000017670_90
ENSMUST00000103088_90_90;ENSMUSG00000017670_90
ENSMUST00000103091_90_90;ENSMUSG00000017670_90
ENSMUST00000126318_90_90;ENSMUSG00000017670_90
ENSMUST00000128690_90_90;ENSMUSG00000017670_90
ENSMUST00000133205_90_90;ENSMUSG00000017670_90
ENSMUST00000137188_90_90;ENSMUSG00000017670_90
ENSMUST00000148643_90_90;ENSMUSG00000017670_90
