nucHom;degHom;tsm
1.0;1.0;1.0
0.323;0.261;0.292
0.34;0.368;0.354
0.324;0.333;0.329
0.679;0.444;0.561
0.0;0.0;0.0
0.328;0.333;0.331
0.345;0.375;0.36
0.998;0.833;0.915
0.323;0.261;0.292
1.0;1.0;1.0
0.952;0.857;0.904
0.999;0.952;0.976
0.269;0.3;0.284
0.267;0.3;0.283
0.999;0.944;0.972
0.951;0.833;0.892
0.328;0.294;0.311
0.34;0.368;0.354
0.952;0.857;0.904
1.0;1.0;1.0
0.952;0.905;0.928
0.249;0.25;0.249
0.28;0.316;0.298
0.952;0.889;0.92
1.0;1.0;1.0
0.344;0.312;0.328
0.324;0.333;0.329
0.999;0.952;0.976
0.952;0.905;0.928
1.0;1.0;1.0
0.269;0.286;0.277
0.267;0.286;0.276
1.0;1.0;1.0
0.952;0.889;0.92
0.328;0.278;0.303
0.679;0.444;0.561
0.269;0.3;0.284
0.249;0.25;0.249
0.269;0.286;0.277
1.0;1.0;1.0
0.0;0.0;0.0
0.272;0.278;0.275
0.251;0.235;0.243
0.679;0.429;0.554
0.0;0.0;0.0
0.267;0.3;0.283
0.28;0.316;0.298
0.267;0.286;0.276
0.0;0.0;0.0
1.0;1.0;1.0
0.263;0.278;0.271
0.276;0.312;0.294
0.0;0.0;0.0
0.328;0.333;0.331
0.999;0.944;0.972
0.952;0.889;0.92
1.0;1.0;1.0
0.272;0.278;0.275
0.263;0.278;0.271
1.0;1.0;1.0
0.952;0.9;0.926
0.326;0.25;0.288
0.345;0.375;0.36
0.951;0.833;0.892
1.0;1.0;1.0
0.952;0.889;0.92
0.251;0.235;0.243
0.276;0.312;0.294
0.952;0.9;0.926
1.0;1.0;1.0
0.342;0.278;0.31
0.998;0.833;0.915
0.328;0.294;0.311
0.344;0.312;0.328
0.328;0.278;0.303
0.679;0.429;0.554
0.0;0.0;0.0
0.326;0.25;0.288
0.342;0.278;0.31
1.0;1.0;1.0
