;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000000383_90_90;ENSMUST00000043881_90_90:ENST00000527759_90_90:ENSMUST00000185800_90_90:ENST00000531224_90_90;0.982:0.951:0.9640000000000001:0.966
1;ENSCAFT00000035671_90_90;;
2;ENST00000353331_90_90;ENST00000392348_90_90;1.0
3;ENST00000392348_90_90;ENST00000353331_90_90;1.0
4;ENST00000527536_90_90;ENSMUST00000092678_90_90;0.982
5;ENST00000527613_90_90;ENST00000628517_90_90:ENST00000532384_90_90:ENSMUST00000186100_90_90:ENSMUST00000190156_90_90:ENST00000530429_90_90;1.0:1.0:0.98:0.96:0.98
6;ENST00000527759_90_90;ENSCAFT00000000383_90_90:ENSMUST00000043881_90_90:ENSMUST00000185800_90_90:ENST00000531224_90_90;0.951:0.966:0.983:0.9840000000000001
7;ENST00000529826_90_90;;
8;ENST00000530429_90_90;ENST00000628517_90_90:ENST00000532384_90_90:ENSMUST00000186100_90_90:ENST00000527613_90_90:ENSMUST00000190156_90_90;0.98:0.98:0.96:0.98:0.9790000000000001
9;ENST00000530767_90_90;;
10;ENST00000531224_90_90;ENSCAFT00000000383_90_90:ENSMUST00000043881_90_90:ENST00000527759_90_90:ENSMUST00000185800_90_90;0.966:0.9840000000000001:0.9840000000000001:0.966
11;ENST00000532384_90_90;ENST00000628517_90_90:ENSMUST00000186100_90_90:ENST00000527613_90_90:ENSMUST00000190156_90_90:ENST00000530429_90_90;1.0:0.98:1.0:0.96:0.98
12;ENST00000533422_90_90;ENST00000534762_90_90;0.484
13;ENST00000533621_90_90;;
14;ENST00000534269_90_90;;
15;ENST00000534762_90_90;ENST00000533422_90_90;0.484
16;ENST00000628517_90_90;ENST00000532384_90_90:ENSMUST00000186100_90_90:ENST00000527613_90_90:ENSMUST00000190156_90_90:ENST00000530429_90_90;1.0:0.98:1.0:0.96:0.98
17;ENST00000640069_90_90;;
18;ENSMUST00000043881_90_90;ENSCAFT00000000383_90_90:ENST00000527759_90_90:ENSMUST00000185800_90_90:ENST00000531224_90_90;0.982:0.966:0.9840000000000001:0.9840000000000001
19;ENSMUST00000092678_90_90;ENST00000527536_90_90;0.982
20;ENSMUST00000185800_90_90;ENSCAFT00000000383_90_90:ENSMUST00000043881_90_90:ENST00000527759_90_90:ENST00000531224_90_90;0.9640000000000001:0.9840000000000001:0.983:0.966
21;ENSMUST00000186100_90_90;ENST00000628517_90_90:ENST00000532384_90_90:ENST00000527613_90_90:ENSMUST00000190156_90_90:ENST00000530429_90_90;0.98:0.98:0.98:0.98:0.96
22;ENSMUST00000189158_90_90;;
23;ENSMUST00000190156_90_90;ENST00000628517_90_90:ENST00000532384_90_90:ENSMUST00000186100_90_90:ENST00000527613_90_90:ENST00000530429_90_90;0.96:0.96:0.98:0.96:0.9790000000000001
24;ENSMUST00000191438_90_90;;
