id_transcript;id_gene
ENSCAFT00000024611_90_90;ENSCAFG00000015503_90
ENST00000312358_90_90;ENSG00000072195_90
ENST00000396686_90_90;ENSG00000072195_90
ENST00000396688_90_90;ENSG00000072195_90
ENST00000396689_90_90;ENSG00000072195_90
ENST00000396698_90_90;ENSG00000072195_90
ENST00000403148_90_90;ENSG00000072195_90
ENST00000409595_90_90;ENSG00000072195_90
ENST00000412982_90_90;ENSG00000072195_90
ENST00000420132_90_90;ENSG00000072195_90
ENST00000431523_90_90;ENSG00000072195_90
ENST00000435853_90_90;ENSG00000072195_90
ENST00000451076_90_90;ENSG00000072195_90
ENST00000452101_90_90;ENSG00000072195_90
ENST00000617028_90_90;ENSG00000072195_90
ENSMUST00000087122_90_90;ENSMUSG00000026207_90
ENSMUST00000113587_90_90;ENSMUSG00000026207_90
ENSMUST00000113588_90_90;ENSMUSG00000026207_90
ENSMUST00000113589_90_90;ENSMUSG00000026207_90
ENSMUST00000113590_90_90;ENSMUSG00000026207_90
ENSMUST00000122266_90_90;ENSMUSG00000026207_90
ENSMUST00000125306_90_90;ENSMUSG00000026207_90
ENSMUST00000132228_90_90;ENSMUSG00000026207_90
ENSMUST00000137868_90_90;ENSMUSG00000026207_90
ENSMUST00000148515_90_90;ENSMUSG00000026207_90
