id_transcript;id_gene
ENSCAFT00000049128_90_90;ENSCAFG00000029920_90
ENST00000315660_90_90;ENSG00000157514_90
ENST00000372382_90_90;ENSG00000157514_90
ENST00000372383_90_90;ENSG00000157514_90
ENST00000372384_90_90;ENSG00000157514_90
ENST00000372390_90_90;ENSG00000157514_90
ENST00000372397_90_90;ENSG00000157514_90
ENST00000480691_90_90;ENSG00000157514_90
ENST00000486554_90_90;ENSG00000157514_90
ENST00000502650_90_90;ENSG00000157514_90
ENST00000502961_90_90;ENSG00000157514_90
ENST00000503515_90_90;ENSG00000157514_90
ENST00000505965_90_90;ENSG00000157514_90
ENST00000506081_90_90;ENSG00000157514_90
ENST00000506724_90_90;ENSG00000157514_90
ENST00000510887_90_90;ENSG00000157514_90
ENST00000514426_90_90;ENSG00000157514_90
ENST00000514897_90_90;ENSG00000157514_90
ENSMUST00000055738_90_90;ENSMUSG00000031431_90
ENSMUST00000112996_90_90;ENSMUSG00000031431_90
ENSMUST00000123898_90_90;ENSMUSG00000031431_90
