id_transcript;block_sequence
ENSCAFT00000022237_90_90;1.2.5.6.9.10.11.12.14.15.17.18.19.21.22.23.24.25.26.27.28.30.31.33.34.35.36.37.38.39.41.42
ENST00000423692_90_90;11.12
ENST00000431645_90_90;0.1.4.5.6.9
ENST00000448764_90_90;24.25.26.27.28.30.32.33.34.35.36.37.39.40.41.42
ENST00000449389_90_90;28.30.31
ENST00000611405_90_90;1.4.5.6.9.10.11.12.13.16.17.18.19.21.22.23.24.25.26.27.28.30.32.33.34.35.36.37.38.39.40.41.42
ENST00000614370_90_90;1.2.3
ENST00000614484_90_90;1.4.5.6.9.10.11.12.13.16.17.18.19.21.22.23.24.26.27.28.30.32.33.34.35.36.37.38.39.40.41.42
ENST00000618262_90_90;1.4.5.6.9.10.11.12.13.16.17.18.19.21.22.23.24.25.26.27.28.30.32.33.34.35.37.38.39.40.41.42
ENST00000618411_90_90;1.4.5.6.9.10.11.12.13.16.17.18.19.21.22.23.24.26.27.28.30.32.33.34.35.37.38.39.40.41.42
ENST00000641476_90_90;12
ENSMUST00000040873_90_90;1.2.5.8.9.10.11.12.14.16.17.18.19.22.23.24.25.26.27.28.30.31.33.34.35.36.37.38.39.40.41.42
ENSMUST00000196109_90_90;23.24.25.26.27.28.29.31.33.34.35.36.37.38.39.40.41.42
ENSMUST00000197466_90_90;1.2.5.8.9.10.11.12.14.16.17.18.19.22.23.24.25.26.27.28.30.31.33.34.35.37.39.40.41.42
ENSMUST00000197484_90_90;1.6.7
ENSMUST00000198526_90_90;1.2.5.8.9.10.11.12.14.16.17.18.19.20.21.22.23.24.25.26.27.28.30.31.33
ENSMUST00000199243_90_90;1.2.5.8.9.10.11.12.14.16.17.18.19.22.23.24.25.26.27.28.30.31.33.34.35.36.37.39.40.41.42
ENSMUST00000199365_90_90;19.20.21.26
ENSMUST00000199605_90_90;18.19.20.21.22.23.24.26.27.28.30.31.33
ENSMUST00000199756_90_90;35.37.38.39.40.41
ENSMUST00000223263_90_90;12
