id_transcript;block_sequence
ENSCAFT00000007417_90_90;0.1.2.3.4.5.6.7.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.38.39.40.41.42.43.44.45.46.47.48.49
ENST00000283628_90_90;1.3.5.7.9.11.13.15.17.19.21.23.25.27.29.31.32.34.36.38.40.42.44.46.48.50.51.52.53.55
ENST00000283629_90_90;1.3.5.7.9.11.13.15.17.19.21.23.25.27.29.31.32.34.36.38.40.42.44.46.48.50.51.52.53.55
ENST00000411650_90_90;51.53.54
ENST00000447368_90_90;1.3.5.7.9.11.13.15.17.19.21.23.25.27.29.31.32.34.36.38.40.42.44.46.48.50.51.53.55
ENST00000456378_90_90;1.3.5.7.9.11.13.15.17.19.21.23.25.27.29.31
ENSMUST00000009885_90_90;1.3.5.7.9.11.13.15.17.19.21.23.25.27.29.31.32.34.36.38.40.42.44.46.48.50.51.53.55
ENSMUST00000084885_90_90;1.3.5.7.9.11.13.15.17.19.21.23.25.27.29.31.32.34.36.38.40.42.44.46.48.50.51.52.53.55
ENSMUST00000116492_90_90;1.3.5.7.9.11.13.15.17.19.21.23.25.27.29.31.32.34.36.38.40.42.44.46.48.50.51.53.55
ENSMUST00000214095_90_90;1.3.5.7.9.11.13.15.17.19.21.23.25.27.29.31.32.34.36.38.40.42.44.46.48.50.51.53.55
ENSMUST00000216558_90_90;1.3.5.7.9.11.13.15.17.19.21.23.25.27.29.31.32.34.36.38.40.42.44.46.48.50.51.52.53.55
