;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000022237_90_90;ENST00000614484_90_90:ENST00000618262_90_90:ENSMUST00000197466_90_90:ENST00000618411_90_90:ENST00000611405_90_90:ENSMUST00000198526_90_90:ENSMUST00000199243_90_90:ENSMUST00000040873_90_90;0.364:0.364:0.298:0.366:0.361:0.302:0.29600000000000004:0.294
1;ENST00000423692_90_90;ENST00000641476_90_90:ENSMUST00000197484_90_90;0.958:0.16699999999999998
2;ENST00000431645_90_90;;
3;ENST00000448764_90_90;ENSMUST00000196109_90_90;0.667
4;ENST00000449389_90_90;;
5;ENST00000611405_90_90;ENST00000614484_90_90:ENST00000618262_90_90:ENSMUST00000197466_90_90:ENST00000618411_90_90:ENSMUST00000198526_90_90:ENSMUST00000199243_90_90:ENSMUST00000040873_90_90:ENSCAFT00000022237_90_90;0.987:0.987:0.43:0.975:0.396:0.44:0.45:0.361
6;ENST00000614370_90_90;;
7;ENST00000614484_90_90;ENST00000618262_90_90:ENSMUST00000197466_90_90:ENST00000618411_90_90:ENST00000611405_90_90:ENSMUST00000198526_90_90:ENSMUST00000199243_90_90:ENSMUST00000040873_90_90:ENSCAFT00000022237_90_90;0.975:0.42:0.987:0.987:0.386:0.43:0.44:0.364
8;ENST00000618262_90_90;ENST00000614484_90_90:ENSMUST00000197466_90_90:ENST00000618411_90_90:ENST00000611405_90_90:ENSMUST00000198526_90_90:ENSMUST00000199243_90_90:ENSMUST00000040873_90_90:ENSCAFT00000022237_90_90;0.975:0.434:0.987:0.987:0.4:0.43:0.44:0.364
9;ENST00000618411_90_90;ENST00000614484_90_90:ENST00000618262_90_90:ENSMUST00000197466_90_90:ENST00000611405_90_90:ENSMUST00000198526_90_90:ENSMUST00000199243_90_90:ENSMUST00000040873_90_90:ENSCAFT00000022237_90_90;0.987:0.987:0.424:0.975:0.39:0.42:0.43:0.366
10;ENST00000641476_90_90;ENST00000423692_90_90:ENSMUST00000197484_90_90;0.958:0.172
11;ENSMUST00000040873_90_90;ENST00000614484_90_90:ENST00000618262_90_90:ENSMUST00000197466_90_90:ENST00000618411_90_90:ENST00000611405_90_90:ENSMUST00000198526_90_90:ENSMUST00000199243_90_90:ENSCAFT00000022237_90_90;0.44:0.44:0.97:0.43:0.45:0.855:0.985:0.294
12;ENSMUST00000196109_90_90;ENST00000448764_90_90;0.667
13;ENSMUST00000197466_90_90;ENST00000614484_90_90:ENST00000618262_90_90:ENST00000618411_90_90:ENST00000611405_90_90:ENSMUST00000198526_90_90:ENSMUST00000199243_90_90:ENSMUST00000040873_90_90:ENSCAFT00000022237_90_90;0.42:0.434:0.424:0.43:0.8809999999999999:0.985:0.97:0.298
14;ENSMUST00000197484_90_90;ENST00000641476_90_90:ENST00000423692_90_90;0.172:0.16699999999999998
15;ENSMUST00000198526_90_90;ENST00000614484_90_90:ENST00000618262_90_90:ENSMUST00000197466_90_90:ENST00000618411_90_90:ENST00000611405_90_90:ENSMUST00000199243_90_90:ENSMUST00000040873_90_90:ENSCAFT00000022237_90_90;0.386:0.4:0.8809999999999999:0.39:0.396:0.868:0.855:0.302
16;ENSMUST00000199243_90_90;ENST00000614484_90_90:ENST00000618262_90_90:ENSMUST00000197466_90_90:ENST00000618411_90_90:ENST00000611405_90_90:ENSMUST00000198526_90_90:ENSMUST00000040873_90_90:ENSCAFT00000022237_90_90;0.43:0.43:0.985:0.42:0.44:0.868:0.985:0.29600000000000004
17;ENSMUST00000199365_90_90;ENSMUST00000199605_90_90;0.294
18;ENSMUST00000199605_90_90;ENSMUST00000199365_90_90;0.294
19;ENSMUST00000199756_90_90;;
20;ENSMUST00000223263_90_90;;
