id_transcript;block_sequence
ENSCAFT00000017823_90_90;4.5.6.8.9.10.11.12.13.14.17.18.19.20.21.22.25.26.27.28.29.30.31.32.33.34.35.36.37.39.40.41
ENST00000257075_90_90;4.5.6.8.9.10.11.12.13.14.15.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.35.36.37.39.40.41
ENST00000373741_90_90;0.1.3.4.5.6.8.9.10.11.12.13.14.15.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.39.40.41
ENST00000373742_90_90;0.1.3.4.5.6.8.9.11.12.13.14.15.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.35.36.37.39.40.41
ENST00000373747_90_90;4.5.6.8.9.10.11.12.13.14.15.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.39.40.41
ENST00000424085_90_90;4.5.6.8.9.14.15.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.35.36.37.39.40.41
ENST00000426105_90_90;4.5.6.8.9.10.11.12.13.14.15.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.39.40.41
ENST00000440538_90_90;4.5.6.8.9.10.11.12.13.14.15.18.19.20.21.22.23.26.27.28.29.30.31.32.33.34.35.36.37.39.40.41
ENST00000480602_90_90;4.5.6.7
ENST00000498419_90_90;2.13.14.15.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.39.40.41
ENST00000525843_90_90;1.3.4.5.6.8.9.10.11.12.13.14.15.18.19.20.21.22.23.24.25.26.29.30.31.32.33.35.36.37.39.40.41
ENST00000525948_90_90;4.8
ENST00000525997_90_90;33.37.39
ENST00000526215_90_90;4.8
ENST00000527498_90_90;28.30.31
ENST00000529846_90_90;31.32.33.34.35.36.39.40
ENST00000530669_90_90;36.37.38
ENST00000531867_90_90;4.5
ENST00000532678_90_90;12.13.14.15.20.21
ENSMUST00000030315_90_90;4.5.6.8.9.10.11.12.13.14.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.39.40.41
ENSMUST00000097862_90_90;4.5.6.8.9.10.11.12.13.14.17.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.39.40.41
ENSMUST00000097864_90_90;4.5.6.8.9.10.11.12.13.14.17.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.35.36.37.39.40.41
ENSMUST00000105991_90_90;4.5.6.8.9.14.17.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.35.36.37.39.40.41
ENSMUST00000105992_90_90;4.5.6.8.9.11.12.13.14.17.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.37.39.40.41
ENSMUST00000143277_90_90;4.5.6.8.9.14.17.19.20
