id_transcript;id_gene
ENSBTAT00000001063_98;ENSBTAG00000000804_98
ENSBTAT00000075784_98;ENSBTAG00000000804_98
ENSBTAT00000047356_98;ENSBTAG00000006259_98
ENSBTAT00000081411_98;ENSBTAG00000006259_98
ENSBTAT00000014936_98;ENSBTAG00000011249_98
ENSBTAT00000067399_98;ENSBTAG00000011249_98
ENSBTAT00000067879_98;ENSBTAG00000011249_98
ENSBTAT00000080112_98;ENSBTAG00000011249_98
ENSBTAT00000082719_98;ENSBTAG00000011249_98
ENSBTAT00000019309_98;ENSBTAG00000014526_98
ENSBTAT00000080865_98;ENSBTAG00000014526_98
ENSBTAT00000084315_98;ENSBTAG00000014526_98
ENSBTAT00000021671_98;ENSBTAG00000016290_98
ENSBTAT00000081480_98;ENSBTAG00000016290_98
ENSBTAT00000025447_98;ENSBTAG00000019116_98
ENSBTAT00000032168_98;ENSBTAG00000023551_98
ENSCAFT00000002680_98;ENSCAFG00000001715_98
ENSCAFT00000004679_98;ENSCAFG00000002926_98
ENSCAFT00000006771_98;ENSCAFG00000004221_98
ENSCAFT00000038895_98;ENSCAFG00000004221_98
ENSCAFT00000063489_98;ENSCAFG00000004221_98
ENSCAFT00000013895_98;ENSCAFG00000008735_98
ENSCAFT00000015908_98;ENSCAFG00000010003_98
ENSCAFT00000048936_98;ENSCAFG00000010003_98
ENSCAFT00000063917_98;ENSCAFG00000010003_98
ENSCAFT00000067748_98;ENSCAFG00000010003_98
ENSCAFT00000069799_98;ENSCAFG00000010003_98
ENSCAFT00000074238_98;ENSCAFG00000010003_98
ENSCAFT00000077614_98;ENSCAFG00000010003_98
ENSCAFT00000081924_98;ENSCAFG00000010003_98
ENSCAFT00000017386_98;ENSCAFG00000010899_98
ENSCAFT00000077728_98;ENSCAFG00000010899_98
ENSCAFT00000082195_98;ENSCAFG00000010899_98
ENSCAFT00000030888_98;ENSCAFG00000019427_98
ENSCAFT00000092108_98;ENSCAFG00000019427_98
ENSCAFT00020006658_98;ENSCAFG00020004694_98
ENSCAFT00020020044_98;ENSCAFG00020013832_98
ENSCAFT00020021017_98;ENSCAFG00020014499_98
ENSCAFT00020021478_98;ENSCAFG00020014764_98
ENSCAFT00020025374_98;ENSCAFG00020017318_98
ENSCAFT00020025671_98;ENSCAFG00020017521_98
ENSCAFT00020025673_98;ENSCAFG00020017521_98
ENSCAFT00020040315_98;ENSCAFG00020027053_98
ENST00000396049_98;ENSG00000114978_98
ENST00000233892_98;ENSG00000115540_98
ENST00000323303_98;ENSG00000115540_98
ENST00000409355_98;ENSG00000115540_98
ENST00000409360_98;ENSG00000115540_98
ENST00000409916_98;ENSG00000115540_98
ENST00000417097_98;ENSG00000115540_98
ENST00000448447_98;ENSG00000115540_98
ENST00000262244_98;ENSG00000120162_98
ENST00000271139_98;ENSG00000142961_98
ENST00000319928_98;ENSG00000142961_98
ENST00000371940_98;ENSG00000142961_98
ENST00000357066_98;ENSG00000172081_98
ENST00000586676_98;ENSG00000172081_98
ENST00000588048_98;ENSG00000172081_98
ENST00000589902_98;ENSG00000172081_98
ENST00000591236_98;ENSG00000172081_98
ENST00000591326_98;ENSG00000172081_98
ENST00000591638_98;ENSG00000172081_98
ENST00000592280_98;ENSG00000172081_98
ENST00000309395_98;ENSG00000173542_98
ENST00000396051_98;ENSG00000173542_98
ENST00000502869_98;ENSG00000173542_98
ENST00000329957_98;ENSG00000182208_98
ENST00000614710_98;ENSG00000182208_98
ENST00000604458_98;ENSG00000270757_98
ENSGALT00000086679_98;ENSGALG00000001856_98
ENSGALT00000013192_98;ENSGALG00000008128_98
ENSGALT00000018879_98;ENSGALG00000011573_98
ENSGALT00000045632_98;ENSGALG00000025946_98
ENSGALT00000055274_98;ENSGALG00000025946_98
ENSGALT00000084848_98;ENSGALG00000025946_98
ENSGALT00000073440_98;ENSGALG00000030499_98
ENSGALT00000102171_98;ENSGALG00000030499_98
ENSGALT00000103370_98;ENSGALG00000030499_98
ENSGALT00000072963_98;ENSGALG00000031729_98
ENSGALT00000049628_98;ENSGALG00000039203_98
ENSMUST00000003438_98;ENSMUSG00000003348_98
ENSMUST00000218090_98;ENSMUSG00000003348_98
ENSMUST00000220138_98;ENSMUSG00000003348_98
ENSMUST00000006424_98;ENSMUSG00000006262_98
ENSMUST00000113229_98;ENSMUSG00000006262_98
ENSMUST00000084418_98;ENSMUSG00000025147_98
ENSMUST00000209725_98;ENSMUSG00000025147_98
ENSMUST00000209732_98;ENSMUSG00000025147_98
ENSMUST00000210684_98;ENSMUSG00000025147_98
ENSMUST00000211000_98;ENSMUSG00000025147_98
ENSMUST00000211206_98;ENSMUSG00000025147_98
ENSMUST00000027122_98;ENSMUSG00000025979_98
ENSMUST00000159311_98;ENSMUSG00000025979_98
ENSMUST00000161122_98;ENSMUSG00000025979_98
ENSMUST00000162364_98;ENSMUSG00000025979_98
ENSMUST00000162553_98;ENSMUSG00000025979_98
ENSMUST00000030477_98;ENSMUSG00000028709_98
ENSMUST00000148409_98;ENSMUSG00000028709_98
ENSMUST00000038658_98;ENSMUSG00000043131_98
ENSMUST00000055261_98;ENSMUSG00000043131_98
ENSMUST00000101245_98;ENSMUSG00000043131_98
ENSMUST00000133045_98;ENSMUSG00000043131_98
ENSMUST00000155580_98;ENSMUSG00000043131_98
ENSMUST00000102975_98;ENSMUSG00000073910_98
