id_transcript;id_transcript;block_sequence
ENSCAFT00000002348_90_90;ENSCAFT00000002348_90_90;2.4.6.8.9.11.14.15.16.17.18.20.21
ENST00000355621_90_90;ENST00000355621_90_90;0.1.8.9.11.12.15.16.17.18.20.21
ENST00000472396_90_90;ENST00000472396_90_90;0.1.8.9.11.12.15.16.18.19
ENST00000473814_90_90;ENST00000473814_90_90;0.1.8.9.11.12.17.18.20.21
ENST00000480245_90_90;ENST00000480245_90_90;1.8.9.11.12.13
ENST00000490974_90_90;ENST00000490974_90_90;3.4.5.6.7.8.9.11.12.15
ENST00000496698_90_90;ENST00000496698_90_90;9.10.11.12.15.16.17.18.20
ENSMUST00000094543_90_90;ENSMUST00000094543_90_90;2.4.6.8.9.11.14.17.18.20.21
ENSMUST00000102993_90_90;ENSMUST00000102993_90_90;2.4.6.8.9.11.14.15.16.17.18.20.21
