id_transcript;block_sequence
ENSCAFT00000024529_90_90;1.2.3.4.5.6.7.8.9.10
ENST00000326194_90_90;1.2.3.4.5.6.7.8.9.10
ENST00000355961_90_90;1.2.3.4.5.6.7.8.10
ENST00000359882_90_90;1.2.3.4.5.6.7.9.10
ENST00000361988_90_90;1.2.3.4.5.6.7.10
ENST00000367574_90_90;1.2.3.4.5.6.7.9.10
ENST00000470275_90_90;1.3.4
ENST00000472520_90_90;1.5
ENST00000485288_90_90;0.1.3.4
ENST00000489940_90_90;1.2.3
ENST00000528612_90_90;1.3.4
ENST00000537758_90_90;1.2.3.4.5.6.7.8.10
ENSMUST00000077595_90_90;1.2.3.4.5.6.7.8.9.10
ENSMUST00000082320_90_90;1.2.3.4.5.6.7.8.10
ENSMUST00000089402_90_90;1.2.3.4.5.6.7.10
ENSMUST00000089403_90_90;1.2.3.4.5.6.7.9.10
ENSMUST00000122943_90_90;1.3.4
ENSMUST00000154695_90_90;1.5.6
