id_transcript;id_gene
ENSCAFT00000024529_90_90;ENSCAFG00000015435_90
ENST00000326194_90_90;ENSG00000102312_90
ENST00000355961_90_90;ENSG00000102312_90
ENST00000359882_90_90;ENSG00000102312_90
ENST00000361988_90_90;ENSG00000102312_90
ENST00000367574_90_90;ENSG00000102312_90
ENST00000470275_90_90;ENSG00000102312_90
ENST00000472520_90_90;ENSG00000102312_90
ENST00000485288_90_90;ENSG00000102312_90
ENST00000489940_90_90;ENSG00000102312_90
ENST00000528612_90_90;ENSG00000102312_90
ENST00000537758_90_90;ENSG00000102312_90
ENSMUST00000077595_90_90;ENSMUSG00000031169_90
ENSMUST00000082320_90_90;ENSMUSG00000031169_90
ENSMUST00000089402_90_90;ENSMUSG00000031169_90
ENSMUST00000089403_90_90;ENSMUSG00000031169_90
ENSMUST00000122943_90_90;ENSMUSG00000031169_90
ENSMUST00000154695_90_90;ENSMUSG00000031169_90
