id_transcript;block_sequence
ENSCAFT00000007541_90_90;0.1.2.3.4.5.6.7.8.9.10.11.12.15.16.17.18.19.20.21
ENST00000260643_90_90;0.1.2.3.5.6.7.8.9.10.11.12.13.16.17.18.19.20.21
ENST00000406567_90_90;0.1.2.3.5.6.7.8.9.16.17.18.19.20.21
ENST00000430533_90_90;9.10.11.12.13.16.17.20
ENST00000441451_90_90;12.13.14.15.16
ENST00000444452_90_90;0.2
ENST00000456259_90_90;11.12.13.16.17.18.20.21.22.24.25
ENSMUST00000074840_90_90;0.1.2.3.5.6.7.8.9.10.11.12.15.16.17.18.19.20.21
ENSMUST00000201002_90_90;7.8.9.10.11.12.15.20.21.22.23.24.26
ENSMUST00000201821_90_90;6.7.20
ENSMUST00000202567_90_90;0.1.2.3.5.6.7.8.9.10.11.12.15.16.17.20
