;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000004031_90_90;ENST00000450554_90_90:ENSMUST00000209099_90_90:ENST00000308924_90_90:ENSMUST00000005041_90_90;0.996:0.7609999999999999:0.997:0.7609999999999999
1;ENST00000308924_90_90;ENST00000450554_90_90:ENSMUST00000209099_90_90:ENSCAFT00000004031_90_90:ENSMUST00000005041_90_90;0.992:0.7659999999999999:0.997:0.758
2;ENST00000450554_90_90;ENSMUST00000209099_90_90:ENST00000308924_90_90:ENSCAFT00000004031_90_90:ENSMUST00000005041_90_90;0.758:0.992:0.996:0.764
3;ENST00000587196_90_90;;
4;ENST00000590551_90_90;ENSMUST00000165399_90_90;1.0
5;ENST00000592874_90_90;ENSMUST00000207498_90_90;0.905
6;ENSMUST00000005041_90_90;ENST00000450554_90_90:ENSMUST00000209099_90_90:ENST00000308924_90_90:ENSCAFT00000004031_90_90;0.764:0.992:0.758:0.7609999999999999
7;ENSMUST00000165399_90_90;ENST00000590551_90_90;1.0
8;ENSMUST00000207097_90_90;;
9;ENSMUST00000207498_90_90;ENST00000592874_90_90;0.905
10;ENSMUST00000209099_90_90;ENST00000450554_90_90:ENST00000308924_90_90:ENSCAFT00000004031_90_90:ENSMUST00000005041_90_90;0.758:0.7659999999999999:0.7609999999999999:0.992
