nucHom;degHom;tsm
1.0;1.0;1.0
0.756;0.542;0.649
0.949;0.913;0.931
0.921;0.905;0.913
0.949;0.913;0.931
0.252;0.348;0.3
0.948;0.9;0.924
0.919;0.889;0.904
0.903;0.722;0.812
0.073;0.105;0.089
0.416;0.5;0.458
0.509;0.556;0.532
0.157;0.222;0.19
0.756;0.542;0.649
1.0;1.0;1.0
0.847;0.652;0.75
0.745;0.545;0.645
0.847;0.652;0.75
0.345;0.562;0.454
0.852;0.7;0.776
0.749;0.579;0.664
0.733;0.421;0.577
0.091;0.214;0.152
0.42;0.533;0.477
0.521;0.6;0.56
0.179;0.286;0.232
0.949;0.913;0.931
0.847;0.652;0.75
1.0;1.0;1.0
0.895;0.84;0.867
1.0;1.0;1.0
0.293;0.4;0.347
0.999;1.0;1.0
0.893;0.81;0.852
0.877;0.667;0.772
0.077;0.143;0.11
0.404;0.429;0.416
0.494;0.476;0.485
0.152;0.19;0.171
0.921;0.905;0.913
0.745;0.545;0.645
0.895;0.84;0.867
1.0;1.0;1.0
0.895;0.84;0.867
0.188;0.24;0.214
0.893;0.81;0.852
0.999;1.0;1.0
0.981;0.824;0.902
0.007;0.053;0.03
0.359;0.444;0.401
0.452;0.5;0.476
0.171;0.235;0.203
0.949;0.913;0.931
0.847;0.652;0.75
1.0;1.0;1.0
0.895;0.84;0.867
1.0;1.0;1.0
0.293;0.4;0.347
0.999;1.0;1.0
0.893;0.81;0.852
0.877;0.667;0.772
0.077;0.143;0.11
0.404;0.429;0.416
0.494;0.476;0.485
0.152;0.19;0.171
0.252;0.348;0.3
0.345;0.562;0.454
0.293;0.4;0.347
0.188;0.24;0.214
0.293;0.4;0.347
1.0;1.0;1.0
0.296;0.429;0.362
0.189;0.238;0.213
0.173;0.095;0.134
0.261;0.333;0.297
0.464;0.5;0.482
0.394;0.462;0.428
0.514;0.444;0.479
0.948;0.9;0.924
0.852;0.7;0.776
0.999;1.0;1.0
0.893;0.81;0.852
0.999;1.0;1.0
0.296;0.429;0.362
1.0;1.0;1.0
0.894;0.818;0.856
0.877;0.636;0.756
0.077;0.136;0.107
0.405;0.435;0.42
0.494;0.478;0.486
0.153;0.227;0.19
0.919;0.889;0.904
0.749;0.579;0.664
0.893;0.81;0.852
0.999;1.0;1.0
0.893;0.81;0.852
0.189;0.238;0.213
0.894;0.818;0.856
1.0;1.0;1.0
0.981;0.778;0.879
0.007;0.05;0.029
0.36;0.45;0.405
0.453;0.5;0.477
0.171;0.278;0.225
0.903;0.722;0.812
0.733;0.421;0.577
0.877;0.667;0.772
0.981;0.824;0.902
0.877;0.667;0.772
0.173;0.095;0.134
0.877;0.636;0.756
0.981;0.778;0.879
1.0;1.0;1.0
0.0;0.0;0.0
0.343;0.25;0.296
0.436;0.3;0.368
0.152;0.056;0.104
0.073;0.105;0.089
0.091;0.214;0.152
0.077;0.143;0.11
0.007;0.053;0.03
0.077;0.143;0.11
0.261;0.333;0.297
0.077;0.136;0.107
0.007;0.05;0.029
0.0;0.0;0.0
1.0;1.0;1.0
0.139;0.167;0.153
0.117;0.154;0.136
0.032;0.143;0.087
0.416;0.5;0.458
0.42;0.533;0.477
0.404;0.429;0.416
0.359;0.444;0.401
0.404;0.429;0.416
0.464;0.5;0.482
0.405;0.435;0.42
0.36;0.45;0.405
0.343;0.25;0.296
0.139;0.167;0.153
1.0;1.0;1.0
0.84;0.917;0.879
0.304;0.455;0.38
0.509;0.556;0.532
0.521;0.6;0.56
0.494;0.476;0.485
0.452;0.5;0.476
0.494;0.476;0.485
0.394;0.462;0.428
0.494;0.478;0.486
0.453;0.5;0.477
0.436;0.3;0.368
0.117;0.154;0.136
0.84;0.917;0.879
1.0;1.0;1.0
0.256;0.417;0.337
0.157;0.222;0.19
0.179;0.286;0.232
0.152;0.19;0.171
0.171;0.235;0.203
0.152;0.19;0.171
0.514;0.444;0.479
0.153;0.227;0.19
0.171;0.278;0.225
0.152;0.056;0.104
0.032;0.143;0.087
0.304;0.455;0.38
0.256;0.417;0.337
1.0;1.0;1.0
