id_transcript;block_sequence
ENSCAFT00000022782_90_90;0.1.2.3.4.5.6.7.8.9.12.14.15.18.19.20.21.22.23.26.32.33.34.35.36.37.38.39
ENSCAFT00000047054_90_90;0.1.2.3.4.5.6.7.8.9.12.13.14.15.18.19.20.21.22.23.26.32.33.34.35.39
ENST00000265459_90_90;0.1.3.5.6.7.8.11.12.13.14.15.16.17.18.19.20.21.22.23.24.31.32.33.34.35.36.37.38.39
ENST00000301894_90_90;27.28.29.30.31.32.33.34.35.36.37.38.39
ENST00000377551_90_90;0.1.3.5.6.7.8.11.12.13.14.15.16.17.18.19.20.21.22.23.24.31.32.33.34.35.36.37.38.39
ENST00000377559_90_90;0.1.3.5.6.7.8.11.12.13.15.16.18.19.20.21.23.24.31.32.34.35.36.37.38.39
ENST00000409571_90_90;0.1.3.5.6.7.8.11.12.13.14.15.16.18.19.20.21.22.23.24.31.32.33.34.35.36.37.38.39
ENST00000417749_90_90;8.11.12.13.14.15.18.19
ENST00000423049_90_90;30.31.32.34
ENST00000437746_90_90;7.8.11.12.14.15.18
ENST00000442300_90_90;9.10.11.12.13.14.15.18.19.20
ENSMUST00000077182_90_90;0.3.4.5.6.7.8.9.12.13.14.15.18.19.20.21.22.23.25.31.32.33.34.35.39
ENSMUST00000113458_90_90;27.29.30.31.32.33.34.35.36.38.39
ENSMUST00000113459_90_90;27.29.30.31.32.34.35.40
ENSMUST00000113461_90_90;0.3.4.5.6.7.8.9.12.13.15.16.18.19.20.21.23.25.31.32.34.35.36.38.39
ENSMUST00000113462_90_90;0.3.4.5.6.7.8.9.12.13.14.15.16.18.19.20.21.22.23.25.31.32.33.34.35.36.38.39
ENSMUST00000137166_90_90;0.3.4.5.6.7.8.9.12.13.14.15.16.17.18.19.20.21.22.23.25.31.32.33.34.35.36.38.39
ENSMUST00000137821_90_90;6.7.8.9.12.14.15.18
ENSMUST00000155158_90_90;8.9.12.13.14.15.18.19
