id_transcript;id_gene
ENSCAFT00000012325_90_90;ENSCAFG00000007695_90
ENSCAFT00000012333_90_90;ENSCAFG00000007695_90
ENST00000295951_90_90;ENSG00000163681_90
ENST00000295952_90_90;ENSG00000163681_90
ENST00000383718_90_90;ENSG00000163681_90
ENST00000416658_90_90;ENSG00000163681_90
ENST00000417128_90_90;ENSG00000163681_90
ENST00000428312_90_90;ENSG00000163681_90
ENST00000438794_90_90;ENSG00000163681_90
ENST00000449503_90_90;ENSG00000163681_90
ENST00000460223_90_90;ENSG00000163681_90
ENST00000461354_90_90;ENSG00000163681_90
ENST00000465203_90_90;ENSG00000163681_90
ENST00000466255_90_90;ENSG00000163681_90
ENST00000494088_90_90;ENSG00000163681_90
ENST00000495364_90_90;ENSG00000163681_90
ENSMUST00000038522_90_90;ENSMUSG00000021870_90
ENSMUST00000090359_90_90;ENSMUSG00000021870_90
ENSMUST00000102956_90_90;ENSMUSG00000021870_90
ENSMUST00000112330_90_90;ENSMUSG00000021870_90
ENSMUST00000112331_90_90;ENSMUSG00000021870_90
ENSMUST00000139075_90_90;ENSMUSG00000021870_90
ENSMUST00000142679_90_90;ENSMUSG00000021870_90
ENSMUST00000145738_90_90;ENSMUSG00000021870_90
ENSMUST00000146438_90_90;ENSMUSG00000021870_90
