id_transcript;id_gene
ENSCAFT00000031718_90_90;ENSCAFG00000019937_90
ENSCAFT00000036937_90_90;ENSCAFG00000019937_90
ENST00000258180_90_90;ENSG00000135709_90
ENST00000538274_90_90;ENSG00000135709_90
ENST00000562564_90_90;ENSG00000135709_90
ENST00000562580_90_90;ENSG00000135709_90
ENST00000566428_90_90;ENSG00000135709_90
ENST00000567328_90_90;ENSG00000135709_90
ENSMUST00000034281_90_90;ENSMUSG00000031824_90
ENSMUST00000108948_90_90;ENSMUSG00000031824_90
ENSMUST00000108950_90_90;ENSMUSG00000031824_90
ENSMUST00000108951_90_90;ENSMUSG00000031824_90
ENSMUST00000132229_90_90;ENSMUSG00000031824_90
ENSMUST00000153725_90_90;ENSMUSG00000031824_90
