;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000020196_90_90;ENSMUST00000112144_90_90:ENSMUST00000112140_90_90:ENST00000409773_90_90:ENST00000397119_90_90;0.9520000000000001:0.9520000000000001:0.905:0.905
1;ENSCAFT00000020210_90_90;ENST00000409197_90_90:ENSMUST00000081710_90_90:ENST00000340296_90_90:ENSMUST00000112138_90_90;1.0:1.0:1.0:1.0
2;ENST00000340296_90_90;ENST00000409197_90_90:ENSMUST00000081710_90_90:ENSCAFT00000020210_90_90:ENSMUST00000112138_90_90;1.0:1.0:1.0:1.0
3;ENST00000397119_90_90;ENSCAFT00000020196_90_90:ENSMUST00000112144_90_90:ENSMUST00000112140_90_90:ENST00000409773_90_90;0.905:0.9520000000000001:0.9520000000000001:1.0
4;ENST00000409197_90_90;ENSMUST00000081710_90_90:ENST00000340296_90_90:ENSCAFT00000020210_90_90:ENSMUST00000112138_90_90;1.0:1.0:1.0:1.0
5;ENST00000409317_90_90;ENSMUST00000100028_90_90:ENSMUST00000112142_90_90;1.0:1.0
6;ENST00000409453_90_90;ENSMUST00000112136_90_90;0.95
7;ENST00000409773_90_90;ENSCAFT00000020196_90_90:ENSMUST00000112144_90_90:ENSMUST00000112140_90_90:ENST00000397119_90_90;0.905:0.9520000000000001:0.9520000000000001:1.0
8;ENST00000410079_90_90;;
9;ENST00000411953_90_90;;
10;ENST00000412370_90_90;;
11;ENST00000422646_90_90;;
12;ENST00000423910_90_90;ENST00000456808_90_90;0.833
13;ENST00000425485_90_90;;
14;ENST00000430778_90_90;;
15;ENST00000435234_90_90;;
16;ENST00000438879_90_90;;
17;ENST00000443458_90_90;;
18;ENST00000445378_90_90;;
19;ENST00000452242_90_90;;
20;ENST00000456808_90_90;ENST00000423910_90_90;0.833
21;ENST00000508530_90_90;ENSMUST00000112139_90_90;1.0
22;ENSMUST00000081710_90_90;ENST00000409197_90_90:ENST00000340296_90_90:ENSCAFT00000020210_90_90:ENSMUST00000112138_90_90;1.0:1.0:1.0:1.0
23;ENSMUST00000100028_90_90;ENST00000409317_90_90:ENSMUST00000112142_90_90;1.0:1.0
24;ENSMUST00000112136_90_90;ENST00000409453_90_90;0.95
25;ENSMUST00000112138_90_90;ENST00000409197_90_90:ENSMUST00000081710_90_90:ENST00000340296_90_90:ENSCAFT00000020210_90_90;1.0:1.0:1.0:1.0
26;ENSMUST00000112139_90_90;ENST00000508530_90_90;1.0
27;ENSMUST00000112140_90_90;ENSCAFT00000020196_90_90:ENSMUST00000112144_90_90:ENST00000409773_90_90:ENST00000397119_90_90;0.9520000000000001:1.0:0.9520000000000001:0.9520000000000001
28;ENSMUST00000112142_90_90;ENST00000409317_90_90:ENSMUST00000100028_90_90;1.0:1.0
29;ENSMUST00000112144_90_90;ENSCAFT00000020196_90_90:ENSMUST00000112140_90_90:ENST00000409773_90_90:ENST00000397119_90_90;0.9520000000000001:1.0:0.9520000000000001:0.9520000000000001
