id_transcript;group
ENST00000361272;1
ENST00000523917;1
ENSCAFT00000011068;1
ENSMUST00000132032;2
ENSMUST00000149992;2
ENSMUST00000034012;2
ENSMUST00000135269;3
ENST00000272430;4
ENSMUST00000065512;4
ENSCAFT00000013561;4
ENST00000233330;5
ENSMUST00000121093;6
ENSMUST00000087938;6
ENST00000305557;6
ENST00000446597;7
ENST00000542676;7
ENSCAFT00000018772;7
ENSMUST00000171349;8
ENSMUST00000204655;8
ENST00000333957;8
ENST00000396028;9
ENST00000536386;10
ENST00000545552;11
ENSMUST00000111758;12
ENSMUST00000087485;12
ENSMUST00000203187;13
ENST00000272322;14
ENST00000409558;14
ENSMUST00000006221;14
ENSMUST00000109578;14
ENSCAFT00000005085;14
ENST00000445726;15
ENSCAFT00000003036;15
ENSMUST00000108052;16
ENST00000297620;16
ENSMUST00000108049;17
ENST00000522677;18
ENSMUST00000088658;18
ENSCAFT00000043735;18
ENSMUST00000115468;19
ENST00000524176;19
ENST00000343600;20
ENST00000397601;20
ENSCAFT00000008903;20
ENST00000376673;21
ENSMUST00000088419;21
ENSMUST00000167459;21
ENST00000345429;21
ENST00000414276;22
ENSCAFT00000018712;22
ENSMUST00000015894;23
ENST00000360244;23
ENSMUST00000056710;24
ENST00000369109;24
ENST00000345008;25
ENST00000397463;25
ENSMUST00000027582;25
ENSMUST00000159417;25
ENSMUST00000159529;25
ENSMUST00000162899;25
ENSCAFT00000008032;25
ENST00000274000;26
ENST00000309703;26
ENSMUST00000051737;26
ENSMUST00000200409;26
ENSCAFT00000018483;26
ENST00000614256;27
ENSCAFT00000048830;27
ENSCAFT00000027787;27
ENST00000368694;28
ENST00000368690;28
ENST00000403433;29
ENSMUST00000107344;30
ENSMUST00000001043;30
ENSMUST00000049937;31
ENSMUST00000107346;32
ENSMUST00000076639;32
ENSMUST00000107343;33
ENSMUST00000107342;33
ENSCAFT00000011155;34
ENSMUST00000192698;35
ENST00000396774;35
ENSMUST00000044369;35
ENST00000359530;35
ENST00000355221;35
ENSMUST00000053664;36
ENSMUST00000111665;36
ENST00000278422;36
ENSCAFT00000012435;36
ENST00000378312;37
ENSMUST00000111664;38
ENSCAFT00000005583;39
ENSCAFT00000005580;39
ENST00000272238;40
ENST00000381661;41
ENSMUST00000020884;42
ENSMUST00000095820;43
ENST00000373836;44
ENST00000373839;44
ENSMUST00000084170;44
ENSMUST00000102568;44
ENSCAFT00000042737;44
ENST00000355621;45
ENST00000473814;45
ENSMUST00000094543;45
ENSMUST00000102993;45
ENSCAFT00000002348;45
ENSMUST00000028691;46
ENSMUST00000080008;46
ENST00000524782;46
ENSCAFT00000014154;46
ENST00000426335;47
ENST00000614484;48
ENST00000618262;48
ENSMUST00000197466;48
ENST00000618411;48
ENST00000611405;48
ENSMUST00000199243;48
ENSMUST00000040873;48
ENSCAFT00000022237;48
ENST00000502640;49
ENSMUST00000156585;49
ENSMUST00000199261;49
ENSMUST00000070748;49
ENST00000425280;49
ENSMUST00000185355;49
ENSCAFT00000024036;49
ENST00000515064;50
ENST00000304523;50
ENSMUST00000199534;51
ENST00000441778;51
ENSMUST00000056931;52
ENSMUST00000026252;52
ENST00000361198;52
ENSMUST00000199256;53
ENSMUST00000202447;54
ENST00000330622;54
ENSCAFT00000014796;54
ENSMUST00000035579;55
ENST00000622495;55
ENST00000257468;56
ENST00000376395;56
ENSMUST00000058735;56
ENSMUST00000076454;56
ENSCAFT00000002236;56
ENST00000300131;57
ENST00000342556;57
ENSMUST00000026469;57
ENSMUST00000099157;57
ENSCAFT00000000260;57
ENSMUST00000116389;58
ENSMUST00000029120;58
ENST00000246194;58
ENSCAFT00000039408;58
ENSMUST00000109701;59
ENSMUST00000058089;59
ENST00000375114;59
ENST00000619236;60
ENSMUST00000113085;60
ENSCAFT00000028257;60
ENST00000621218;61
ENSMUST00000033800;61
ENST00000612423;61
ENST00000488423;62
ENSCAFT00000009475;62
ENSMUST00000022461;63
ENSMUST00000067955;63
ENST00000383775;63
ENSMUST00000124303;64
ENSMUST00000112896;65
ENSMUST00000133634;65
ENST00000372068;65
ENST00000372073;65
ENSMUST00000087333;65
ENSCAFT00000028733;65
ENSMUST00000112889;66
ENSMUST00000101198;66
ENST00000372072;66
ENSMUST00000106153;67
ENST00000342203;67
ENSCAFT00000032340;67
ENST00000605755;68
ENST00000437941;68
ENSMUST00000106151;69
ENSMUST00000106149;69
ENSMUST00000039021;69
ENST00000423158;70
ENSMUST00000112244;70
ENSMUST00000204542;70
ENSCAFT00000024266;70
ENSMUST00000050484;71
ENST00000331010;71
ENST00000489418;72
ENSCAFT00000023830;72
ENST00000429429;73
