nucHom;degHom;tsm
1.0;1.0;1.0
0.925;0.857;0.891
0.146;0.214;0.18
0.999;0.929;0.964
0.097;0.143;0.12
0.944;0.857;0.9
0.116;0.143;0.13
0.128;0.214;0.171
0.061;0.071;0.066
0.117;0.214;0.166
0.364;0.571;0.467
0.116;0.143;0.13
0.116;0.143;0.13
0.117;0.214;0.166
0.167;0.357;0.262
0.117;0.214;0.166
0.061;0.071;0.066
0.116;0.143;0.13
0.311;0.5;0.405
0.116;0.143;0.13
1.0;1.0;1.0
0.823;0.786;0.804
0.926;0.929;0.927
0.925;0.857;0.891
1.0;1.0;1.0
0.158;0.231;0.195
0.926;0.929;0.927
0.106;0.231;0.169
0.871;0.857;0.864
0.12;0.143;0.132
0.139;0.286;0.212
0.063;0.071;0.067
0.122;0.133;0.128
0.394;0.692;0.543
0.123;0.143;0.133
0.123;0.143;0.133
0.122;0.133;0.128
0.181;0.462;0.322
0.122;0.133;0.128
0.065;0.071;0.068
0.113;0.143;0.128
0.337;0.615;0.476
0.115;0.143;0.129
0.925;0.857;0.891
0.748;0.643;0.696
0.999;0.923;0.961
0.146;0.214;0.18
0.158;0.231;0.195
1.0;1.0;1.0
0.146;0.214;0.18
0.291;0.2;0.245
0.091;0.143;0.117
0.606;0.5;0.553
0.284;0.143;0.213
0.32;0.25;0.285
0.673;0.4;0.536
0.217;0.2;0.209
0.692;0.5;0.596
0.692;0.5;0.596
0.673;0.4;0.536
0.409;0.286;0.347
0.673;0.4;0.536
0.365;0.25;0.307
0.458;0.5;0.479
0.248;0.222;0.235
0.505;0.5;0.502
0.146;0.214;0.18
0.177;0.273;0.225
0.158;0.231;0.195
0.999;0.929;0.964
0.926;0.929;0.927
0.146;0.214;0.18
1.0;1.0;1.0
0.098;0.214;0.156
0.945;0.929;0.937
0.111;0.133;0.122
0.129;0.267;0.198
0.059;0.067;0.063
0.113;0.125;0.119
0.364;0.643;0.504
0.114;0.133;0.123
0.114;0.133;0.123
0.113;0.125;0.119
0.167;0.429;0.298
0.113;0.125;0.119
0.06;0.067;0.064
0.105;0.133;0.119
0.312;0.571;0.442
0.107;0.133;0.12
0.999;0.929;0.964
0.822;0.714;0.768
0.925;0.857;0.891
0.097;0.143;0.12
0.106;0.231;0.169
0.291;0.2;0.245
0.098;0.214;0.156
1.0;1.0;1.0
0.043;0.143;0.093
0.267;0.2;0.234
0.231;0.333;0.282
0.0;0.0;0.0
0.295;0.167;0.231
0.103;0.2;0.151
0.303;0.2;0.252
0.303;0.2;0.252
0.295;0.167;0.231
0.194;0.286;0.24
0.295;0.167;0.231
0.0;0.0;0.0
0.205;0.2;0.203
0.117;0.222;0.17
0.225;0.2;0.213
0.097;0.143;0.12
0.118;0.182;0.15
0.105;0.154;0.13
0.944;0.857;0.9
0.871;0.857;0.864
0.091;0.143;0.117
0.945;0.929;0.937
0.043;0.143;0.093
1.0;1.0;1.0
0.059;0.067;0.063
0.136;0.286;0.211
0.062;0.071;0.067
0.06;0.062;0.061
0.386;0.692;0.539
0.06;0.067;0.064
0.06;0.067;0.064
0.06;0.062;0.061
0.177;0.462;0.32
0.06;0.062;0.061
0.063;0.071;0.067
0.055;0.067;0.061
0.33;0.615;0.473
0.057;0.067;0.062
0.944;0.857;0.9
0.767;0.643;0.705
0.87;0.786;0.828
0.116;0.143;0.13
0.12;0.143;0.132
0.606;0.5;0.553
0.111;0.133;0.122
0.267;0.2;0.234
0.059;0.067;0.063
1.0;1.0;1.0
0.264;0.143;0.204
0.662;0.667;0.665
0.613;0.4;0.506
0.132;0.091;0.112
0.629;0.5;0.565
0.629;0.5;0.565
0.613;0.4;0.506
0.228;0.125;0.176
0.613;0.4;0.506
0.332;0.25;0.291
0.429;0.5;0.465
0.149;0.1;0.124
0.471;0.5;0.485
0.116;0.143;0.13
0.141;0.182;0.161
0.126;0.154;0.14
0.128;0.214;0.171
0.139;0.286;0.212
0.284;0.143;0.213
0.129;0.267;0.198
0.231;0.333;0.282
0.136;0.286;0.211
0.264;0.143;0.204
1.0;1.0;1.0
0.345;0.167;0.256
0.287;0.125;0.206
0.352;0.4;0.376
0.294;0.143;0.218
0.294;0.143;0.218
0.287;0.125;0.206
0.761;0.571;0.666
0.287;0.125;0.206
0.399;0.167;0.283
0.208;0.143;0.175
0.411;0.444;0.427
0.226;0.143;0.184
0.128;0.214;0.171
0.156;0.273;0.215
0.139;0.231;0.185
0.061;0.071;0.066
0.063;0.071;0.067
0.32;0.25;0.285
0.059;0.067;0.063
0.0;0.0;0.0
0.062;0.071;0.067
0.662;0.667;0.665
0.345;0.167;0.256
1.0;1.0;1.0
0.324;0.2;0.262
0.15;0.1;0.125
0.332;0.25;0.291
0.332;0.25;0.291
0.324;0.2;0.262
0.287;0.143;0.215
0.324;0.2;0.262
0.472;0.333;0.402
0.226;0.25;0.238
0.171;0.111;0.141
0.248;0.25;0.249
0.061;0.071;0.066
0.075;0.091;0.083
0.066;0.077;0.072
0.117;0.214;0.166
0.122;0.133;0.128
0.673;0.4;0.536
0.113;0.125;0.119
0.295;0.167;0.231
0.06;0.062;0.061
0.613;0.4;0.506
0.287;0.125;0.206
0.324;0.2;0.262
1.0;1.0;1.0
0.138;0.083;0.111
0.702;0.4;0.551
0.702;0.4;0.551
1.0;1.0;1.0
0.246;0.111;0.178
1.0;1.0;1.0
0.37;0.2;0.285
0.462;0.4;0.431
0.156;0.091;0.123
0.51;0.4;0.455
0.117;0.214;0.166
0.142;0.273;0.208
0.127;0.231;0.179
0.364;0.571;0.467
0.394;0.692;0.543
0.217;0.2;0.209
0.364;0.643;0.504
0.103;0.2;0.151
0.386;0.692;0.539
0.132;0.091;0.112
0.352;0.4;0.376
0.15;0.1;0.125
0.138;0.083;0.111
1.0;1.0;1.0
0.139;0.091;0.115
0.139;0.091;0.115
0.138;0.083;0.111
0.46;0.667;0.564
0.138;0.083;0.111
0.159;0.1;0.13
0.116;0.091;0.104
0.856;0.889;0.873
0.122;0.091;0.106
0.364;0.571;0.467
0.269;0.462;0.366
0.393;0.615;0.504
0.116;0.143;0.13
0.123;0.143;0.133
0.692;0.5;0.596
0.114;0.133;0.123
0.303;0.2;0.252
0.06;0.067;0.064
0.629;0.5;0.565
0.294;0.143;0.218
0.332;0.25;0.291
0.702;0.4;0.551
0.139;0.091;0.115
1.0;1.0;1.0
1.0;1.0;1.0
0.702;0.4;0.551
0.251;0.125;0.188
0.702;0.4;0.551
0.603;0.667;0.635
0.471;0.5;0.485
0.158;0.1;0.129
0.521;0.5;0.51
0.116;0.143;0.13
0.141;0.182;0.161
0.126;0.154;0.14
0.116;0.143;0.13
0.123;0.143;0.133
0.692;0.5;0.596
0.114;0.133;0.123
0.303;0.2;0.252
0.06;0.067;0.064
0.629;0.5;0.565
0.294;0.143;0.218
0.332;0.25;0.291
0.702;0.4;0.551
0.139;0.091;0.115
1.0;1.0;1.0
1.0;1.0;1.0
0.702;0.4;0.551
0.251;0.125;0.188
0.702;0.4;0.551
0.603;0.667;0.635
0.471;0.5;0.485
0.158;0.1;0.129
0.521;0.5;0.51
0.116;0.143;0.13
0.141;0.182;0.161
0.126;0.154;0.14
0.117;0.214;0.166
0.122;0.133;0.128
0.673;0.4;0.536
0.113;0.125;0.119
0.295;0.167;0.231
0.06;0.062;0.061
0.613;0.4;0.506
0.287;0.125;0.206
0.324;0.2;0.262
1.0;1.0;1.0
0.138;0.083;0.111
0.702;0.4;0.551
0.702;0.4;0.551
1.0;1.0;1.0
0.246;0.111;0.178
1.0;1.0;1.0
0.37;0.2;0.285
0.462;0.4;0.431
0.156;0.091;0.123
