id_transcript;id_gene
ENSCAFT00000023887_90_90;ENSCAFG00000015036_90
ENSCAFT00000023892_90_90;ENSCAFG00000015036_90
ENSCAFT00000043832_90_90;ENSCAFG00000015036_90
ENST00000292476_90_90;ENSG00000160917_90
ENST00000412686_90_90;ENSG00000160917_90
ENST00000430038_90_90;ENSG00000160917_90
ENST00000436336_90_90;ENSG00000160917_90
ENST00000440514_90_90;ENSG00000160917_90
ENST00000441580_90_90;ENSG00000160917_90
ENST00000451876_90_90;ENSG00000160917_90
ENST00000452047_90_90;ENSG00000160917_90
ENSMUST00000070487_90_90;ENSMUSG00000029625_90
ENSMUST00000160422_90_90;ENSMUSG00000029625_90
ENSMUST00000160574_90_90;ENSMUSG00000029625_90
ENSMUST00000160629_90_90;ENSMUSG00000029625_90
ENSMUST00000160762_90_90;ENSMUSG00000029625_90
ENSMUST00000162244_90_90;ENSMUSG00000029625_90
