nucHom;degHom;tsm
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.687;0.556;0.622
0.363;0.333;0.348
1.0;1.0;1.0
1.0;1.0;1.0
0.959;0.846;0.902
1.0;1.0;1.0
0.959;0.833;0.896
0.688;0.6;0.644
0.365;0.4;0.383
1.0;1.0;1.0
0.959;0.846;0.902
1.0;1.0;1.0
0.959;0.833;0.896
1.0;1.0;1.0
0.659;0.5;0.58
0.35;0.333;0.342
1.0;1.0;1.0
1.0;1.0;1.0
0.959;0.833;0.896
1.0;1.0;1.0
0.955;0.769;0.862
0.688;0.6;0.644
0.365;0.4;0.383
1.0;1.0;1.0
0.959;0.833;0.896
1.0;1.0;1.0
0.955;0.769;0.862
1.0;1.0;1.0
0.657;0.462;0.559
0.348;0.308;0.328
0.687;0.556;0.622
0.688;0.6;0.644
0.659;0.5;0.58
0.688;0.6;0.644
0.657;0.462;0.559
1.0;1.0;1.0
0.53;0.667;0.599
0.363;0.333;0.348
0.365;0.4;0.383
0.35;0.333;0.342
0.365;0.4;0.383
0.348;0.308;0.328
0.53;0.667;0.599
1.0;1.0;1.0
