id_transcript;block_sequence
ENSCAFT00000001398_90_90;8.9.11.12.13.14.15.16.17.20.21.22.23.24.25.26.27.28
ENSCAFT00000001399_90_90;1.8.9.11.12.13.14.15.16.23.24.25.26.27.28
ENSCAFT00000001401_90_90;2.7.8.9.11.12.13.14.15.16.23.24
ENST00000378735_90_90;3.4.6.8.9.11.12.13.14.15.16.22.23.24.25.26.27.28
ENST00000378746_90_90;3.4.6.8.9.11.12.13.14.15.16.23.24.25.26.27.28
ENST00000403231_90_90;3.4.6.8.9.11.12.13.14.15.16.19.20.21.22.23.24.25.26.27.28
ENST00000428744_90_90;0.8.9
ENST00000450441_90_90;26.28
ENST00000618515_90_90;3.4.6.8.9.11.12.14.15.16.17.18.21.22.23.24.25.26.27.28
ENSMUST00000057330_90_90;3.4.5.8.9.11.12.13.14.16.23.24.25.26.27.28
ENSMUST00000118353_90_90;3.4.5.8.9.11.12.13.14.16.17.20.21.22.23.24.25.26.27.28
ENSMUST00000120613_90_90;3.4.5.8.9.11.12.13.14.16.22.23.24.25.26.27.28
ENSMUST00000130037_90_90;26.28
ENSMUST00000132496_90_90;3.8.9.11
ENSMUST00000132653_90_90;9.10
ENSMUST00000173744_90_90;3.4.5.8.9.11.12.13.14.16.22.24.25.26.27.28
