id_transcript;block_sequence
ENSCAFT00000011893_90_90;0.1.3.4.5.6.8.9.10.11.12.13.16.17.20.21.24.25
ENST00000265997_90_90;0.3.4.5.6.7.8.9.10.11.12.13.14.15.16.21.24.25
ENST00000412050_90_90;0.3.4.5.6.7.8.9.10.11.12.15.16.17.20.21.24.25
ENST00000614585_90_90;0.3.4.5.6.7.8.9.10.11.12.13.14.15.16.21.24.25
ENSMUST00000079754_90_90;0.1.2.3.4.5.6.8.9.11.12.13.14.15.16.17.18.19.20.21.22.25
ENSMUST00000123727_90_90;0.1.2.3.4.5.6.8.9.11.12.15.16.19.20.21.22.25
ENSMUST00000124158_90_90;12.13.14.15.16.19.20.21.22.25
ENSMUST00000126188_90_90;0.1.2.3.4.5.6.8.9.11.12.15.16.17.18.19.20.21.22.25
ENSMUST00000126781_90_90;0.1.2.3.4.5.6.8.9.11.12.15.16.17.18.19.20.21.22.23
ENSMUST00000128642_90_90;0.1.2.3
ENSMUST00000131917_90_90;0.1.2.3.4
ENSMUST00000132580_90_90;0.1.2.3.4.5.6.8.9.11.12.13.14.15.16.17.18.19.20.21.22.25
ENSMUST00000133988_90_90;0.1.2.3.4.5.6.8
ENSMUST00000136286_90_90;0.1.2.3.4.5.6.8.9.11.12.13.14.15.16.21.22.25
ENSMUST00000142973_90_90;0.1.2.3.4.5
ENSMUST00000154376_90_90;0.1.2.3.4.5.6.8.9.11.12.13.14.15.16.17.18.19.20.21.22.25
