nucHom;degHom;tsm
1.0;1.0;1.0
0.992;0.938;0.965
1.0;1.0;1.0
0.992;0.938;0.965
1.0;1.0;1.0
1.0;1.0;1.0
0.9;0.938;0.919
0.418;0.625;0.521
0.678;0.625;0.651
0.239;0.125;0.182
0.42;0.312;0.366
1.0;1.0;1.0
0.281;0.188;0.235
1.0;1.0;1.0
0.257;0.25;0.254
0.992;0.938;0.965
0.992;0.938;0.965
1.0;1.0;1.0
0.992;0.941;0.966
1.0;1.0;1.0
0.992;0.941;0.966
0.992;0.941;0.966
0.892;0.882;0.887
0.413;0.588;0.5
0.68;0.625;0.653
0.239;0.125;0.182
0.421;0.312;0.366
0.992;0.938;0.965
0.284;0.2;0.242
0.992;0.938;0.965
0.249;0.188;0.218
0.983;0.875;0.929
1.0;1.0;1.0
0.992;0.941;0.966
1.0;1.0;1.0
0.992;0.941;0.966
1.0;1.0;1.0
1.0;1.0;1.0
0.9;0.941;0.92
0.421;0.647;0.534
0.674;0.588;0.631
0.237;0.118;0.177
0.417;0.294;0.355
1.0;1.0;1.0
0.281;0.188;0.235
1.0;1.0;1.0
0.257;0.25;0.254
0.992;0.938;0.965
0.992;0.938;0.965
1.0;1.0;1.0
0.992;0.941;0.966
1.0;1.0;1.0
0.992;0.941;0.966
0.992;0.941;0.966
0.892;0.882;0.887
0.413;0.588;0.5
0.68;0.625;0.653
0.239;0.125;0.182
0.421;0.312;0.366
0.992;0.938;0.965
0.284;0.2;0.242
0.992;0.938;0.965
0.249;0.188;0.218
0.983;0.875;0.929
1.0;1.0;1.0
0.992;0.941;0.966
1.0;1.0;1.0
0.992;0.941;0.966
1.0;1.0;1.0
1.0;1.0;1.0
0.9;0.941;0.92
0.421;0.647;0.534
0.674;0.588;0.631
0.237;0.118;0.177
0.417;0.294;0.355
1.0;1.0;1.0
0.281;0.188;0.235
1.0;1.0;1.0
0.257;0.25;0.254
0.992;0.938;0.965
1.0;1.0;1.0
0.992;0.941;0.966
1.0;1.0;1.0
0.992;0.941;0.966
1.0;1.0;1.0
1.0;1.0;1.0
