id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript13_ENSHGLG00100006079;transcript22_ENSHGLG00100006079|1.0&transcript21_ENSHGLG00100006079|1.0&transcript20_ENSHGLG00100006079|1.0;null;transcript17_ENSHGLG00000019563|0.918&transcript20_ENSHGLG00100003156|0.918&transcript17_ENSHGLG00100003156|0.918;0
transcript21_ENSMUNG00000002391;null;transcript20_ENSHGLG00100003156|0.702&transcript22_ENSAPOG00000023408|0.788&transcript17_ENSHGLG00100003156|0.702&transcript25_ENSHGLG00000019563|0.702&transcript13_ENSHGLG00000019563|0.702;null;0
transcript22_ENSHGLG00100006079;transcript13_ENSHGLG00100006079|1.0&transcript21_ENSHGLG00100006079|1.0&transcript20_ENSHGLG00100006079|1.0;null;transcript20_ENSHGLG00100003156|0.918&transcript13_ENSHGLG00000019563|0.918;0
transcript21_ENSHGLG00100006079;transcript13_ENSHGLG00100006079|1.0&transcript22_ENSHGLG00100006079|1.0&transcript20_ENSHGLG00100006079|1.0;null;transcript10_ENSHGLG00100003156|0.918&transcript17_ENSHGLG00000019563|0.918&transcript25_ENSHGLG00000019563|0.918;0
transcript10_ENSHGLG00100003156;transcript20_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00100003156|1.0;transcript13_ENSHGLG00000019563|1.0;transcript21_ENSHGLG00100006079|0.918;0
transcript17_ENSHGLG00000019563;transcript25_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0;transcript20_ENSHGLG00100003156|1.0&transcript22_ENSAPOG00000023408|0.505;transcript13_ENSHGLG00100006079|0.918&transcript21_ENSHGLG00100006079|0.918;0
transcript20_ENSHGLG00100003156;transcript10_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00100003156|1.0;transcript21_ENSMUNG00000002391|0.702&transcript17_ENSHGLG00000019563|1.0&transcript22_ENSAPOG00000023408|0.505&transcript25_ENSHGLG00000019563|1.0;transcript13_ENSHGLG00100006079|0.918&transcript22_ENSHGLG00100006079|0.918;0
transcript22_ENSAPOG00000023408;null;transcript21_ENSMUNG00000002391|0.788&transcript17_ENSHGLG00000019563|0.505&transcript20_ENSHGLG00100003156|0.505&transcript13_ENSHGLG00000019563|0.505;null;0
transcript17_ENSHGLG00100003156;transcript10_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0;transcript21_ENSMUNG00000002391|0.702&transcript13_ENSHGLG00000019563|1.0;transcript13_ENSHGLG00100006079|0.918&transcript20_ENSHGLG00100006079|0.918;0
transcript20_ENSHGLG00100006079;transcript13_ENSHGLG00100006079|1.0&transcript22_ENSHGLG00100006079|1.0&transcript21_ENSHGLG00100006079|1.0;null;transcript17_ENSHGLG00100003156|0.918;0
transcript25_ENSHGLG00000019563;transcript17_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0;transcript21_ENSMUNG00000002391|0.702&transcript20_ENSHGLG00100003156|1.0;transcript21_ENSHGLG00100006079|0.918;0
transcript13_ENSHGLG00000019563;transcript17_ENSHGLG00000019563|1.0&transcript25_ENSHGLG00000019563|1.0;transcript21_ENSMUNG00000002391|0.702&transcript10_ENSHGLG00100003156|1.0&transcript22_ENSAPOG00000023408|0.505&transcript17_ENSHGLG00100003156|1.0;transcript22_ENSHGLG00100006079|0.918;0
transcript26_ENSHGLG00000019563;null;null;null;1
transcript17_ENSAPOG00000016134;null;transcript27_ENSHGLG00000019563|0.422;null;2
transcript27_ENSHGLG00000019563;null;transcript17_ENSAPOG00000016134|0.422;null;2
transcript8_ENSAPOG00000016134;transcript10_ENSAPOG00000016134|0.984;null;null;3
transcript0_ENSXMAG00000026005;null;transcript0_ENSHGLG00100006079|0.93&transcript0_ENSPNYG00000024266|1.0&transcript10_ENSAPOG00000016134|0.908&transcript0_ENSMUNG00000002391|0.873;null;3
transcript22_ENSMUNG00000002391;transcript0_ENSMUNG00000002391|0.889;transcript12_ENSAPOG00000016134|0.844&transcript12_ENSAPOG00000023408|0.844;null;3
transcript0_ENSHGLG00100006079;null;transcript0_ENSXMAG00000026005|0.93&transcript0_ENSPNYG00000024266|0.93&transcript10_ENSAPOG00000016134|0.84&transcript0_ENSMUNG00000002391|0.805;null;3
transcript0_ENSPNYG00000024266;null;transcript0_ENSXMAG00000026005|1.0&transcript0_ENSHGLG00100006079|0.93&transcript10_ENSAPOG00000016134|0.908&transcript0_ENSMUNG00000002391|0.873;null;3
transcript12_ENSAPOG00000016134;null;transcript22_ENSMUNG00000002391|0.844;transcript12_ENSAPOG00000023408|1.0;3
transcript10_ENSAPOG00000016134;transcript8_ENSAPOG00000016134|0.984;transcript0_ENSXMAG00000026005|0.908&transcript0_ENSHGLG00100006079|0.84&transcript0_ENSPNYG00000024266|0.908&transcript0_ENSMUNG00000002391|0.855;null;3
transcript12_ENSAPOG00000023408;null;transcript22_ENSMUNG00000002391|0.844;transcript12_ENSAPOG00000016134|1.0;3
transcript0_ENSMUNG00000002391;transcript22_ENSMUNG00000002391|0.889;transcript0_ENSXMAG00000026005|0.873&transcript0_ENSHGLG00100006079|0.805&transcript0_ENSPNYG00000024266|0.873&transcript10_ENSAPOG00000016134|0.855;null;3
transcript20_ENSAPOG00000016134;null;null;null;4
transcript7_ENSAPOG00000023408;transcript24_ENSAPOG00000023408|0.955;null;null;5
transcript24_ENSAPOG00000023408;transcript7_ENSAPOG00000023408|0.955;null;null;5
transcript23_ENSAPOG00000023408;null;null;null;6
