id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript30_ENSSTOG00000019743;transcript29_ENSSTOG00000019743|1.0;transcript30_ENSCCNG00000000226|0.756&transcript29_ENSCPOG00000024843|0.847;null;0
transcript1_ENSCCNG00000000226;transcript30_ENSCCNG00000000226|0.962;transcript37_ENSCPOG00000024843|0.838&transcript35_ENSCPOG00000024843|0.838;null;0
transcript30_ENSCCNG00000000226;transcript1_ENSCCNG00000000226|0.962;transcript30_ENSSTOG00000019743|0.756&transcript29_ENSCPOG00000024843|0.84&transcript29_ENSSTOG00000019743|0.756;null;0
transcript37_ENSCPOG00000024843;transcript35_ENSCPOG00000024843|1.0;transcript1_ENSCCNG00000000226|0.838&transcript1_ENSSTOG00000019743|0.848&transcript1_ENSMLUG00000027828|0.846;null;0
transcript35_ENSCPOG00000024843;transcript37_ENSCPOG00000024843|1.0;transcript1_ENSCCNG00000000226|0.838&transcript1_ENSSTOG00000019743|0.848&transcript1_ENSMLUG00000027828|0.846;null;0
transcript29_ENSCPOG00000024843;null;transcript30_ENSSTOG00000019743|0.847&transcript30_ENSCCNG00000000226|0.84&transcript29_ENSSTOG00000019743|0.847;null;0
transcript1_ENSSTOG00000019743;null;transcript37_ENSCPOG00000024843|0.848&transcript35_ENSCPOG00000024843|0.848&transcript1_ENSMLUG00000027828|0.756;null;0
transcript29_ENSSTOG00000019743;transcript30_ENSSTOG00000019743|1.0;transcript30_ENSCCNG00000000226|0.756&transcript29_ENSCPOG00000024843|0.847;null;0
transcript1_ENSMLUG00000027828;null;transcript37_ENSCPOG00000024843|0.846&transcript35_ENSCPOG00000024843|0.846&transcript1_ENSSTOG00000019743|0.756;null;0
transcript16_ENSMLUG00000027828;transcript10_ENSMLUG00000027828|1.0;transcript9_ENSSTOG00000019743|0.752;null;1
transcript9_ENSSTOG00000019743;null;transcript16_ENSMLUG00000027828|0.752&transcript10_ENSMLUG00000027828|0.752;null;1
transcript10_ENSMLUG00000027828;transcript16_ENSMLUG00000027828|1.0;transcript9_ENSSTOG00000019743|0.752;null;1
transcript36_ENSCPOG00000024843;null;null;null;2
transcript31_ENSSTOG00000019743;null;null;null;3
transcript28_ENSMLUG00000027828;null;null;null;4
