id_transcript;block_sequence
ENSCAFT00000022170_90_90;0.2.13.14.15.16.18.19.23.24.25.26.27.28
ENST00000264731_90_90;0.2.5.14.15.16.18.19.23.24.25.26.27.28
ENST00000320472_90_90;0.2.5.14.15.16.18.19.23.26.27
ENST00000354600_90_90;1.2.5.14.15.16.18.19.23.24.25.26.27.28
ENST00000392460_90_90;0.2.5.14.15.16.18.19.23.24.26
ENST00000392461_90_90;1.2.5.14.15.16.18.19.23.26.27
ENST00000392463_90_90;1.2.5.14.15.16.18.19.23.24.26
ENST00000418709_90_90;0.2.5.14.15.16.18.19.20
ENST00000434928_90_90;1.2.5.6.8.10.12.13.14
ENST00000437221_90_90;1.2.5.14.15.16.18.19.20
ENST00000440651_90_90;0.2.5.14.15.18.19.23.24.25.26.27.28
ENST00000449992_90_90;1.14.15.16.18.19.23.24.25.26.27.28
ENST00000456148_90_90;1.2.5.14.15.18.19.23.24.25.26.27.28
ENSMUST00000040231_90_90;1.2.3.14.15.16.21.23.24.25.26.27.28
ENSMUST00000065523_90_90;0.2.3.14.15.16.21.23.24.26
ENSMUST00000115304_90_90;1.2.3.14.15.16.17.18
ENSMUST00000115305_90_90;1.2.3.14.15.16.21.22
ENSMUST00000115306_90_90;1.2.3.14.15.21.23.24.25.26.27.28
ENSMUST00000115307_90_90;0.2.3.4.5.6.7.8.9.10.11
ENSMUST00000115308_90_90;0.2.3.14.15.21.22
ENSMUST00000115310_90_90;0.2.3.14.15.16.21.23.24.25.26.27.28
