nucHom;degHom;tsm
1.0;1.0;1.0
0.842;1.0;0.921
0.84;1.0;0.92
0.664;0.929;0.796
0.664;0.929;0.796
0.38;0.214;0.297
0.673;0.5;0.587
0.164;0.357;0.261
0.188;0.429;0.308
0.84;1.0;0.92
0.8;0.9;0.85
0.876;1.0;0.938
0.8;0.9;0.85
0.8;0.9;0.85
0.637;0.85;0.744
0.8;0.9;0.85
0.876;1.0;0.938
0.876;1.0;0.938
0.912;1.0;0.956
0.721;0.933;0.827
0.912;1.0;0.956
0.721;0.933;0.827
0.842;1.0;0.921
1.0;1.0;1.0
0.999;1.0;1.0
0.795;0.938;0.867
0.795;0.938;0.867
0.441;0.188;0.315
0.789;0.5;0.645
0.21;0.438;0.324
0.237;0.5;0.368
0.994;0.938;0.966
0.978;1.0;0.989
0.937;1.0;0.969
0.978;1.0;0.989
0.978;1.0;0.989
0.774;0.929;0.852
0.973;0.929;0.951
0.937;1.0;0.969
0.937;1.0;0.969
1.0;1.0;1.0
0.79;0.882;0.836
0.995;0.941;0.968
0.796;0.941;0.869
0.84;1.0;0.92
0.999;1.0;1.0
1.0;1.0;1.0
0.73;0.783;0.756
0.763;0.9;0.832
0.441;0.211;0.326
0.787;0.474;0.631
0.194;0.4;0.297
0.227;0.45;0.339
0.995;0.947;0.971
0.978;1.0;0.989
0.937;1.0;0.969
0.978;1.0;0.989
0.978;1.0;0.989
0.75;0.778;0.764
0.972;0.933;0.953
0.937;1.0;0.969
0.937;1.0;0.969
0.999;1.0;1.0
0.724;0.727;0.726
0.994;0.944;0.969
0.729;0.773;0.751
0.664;0.929;0.796
0.795;0.938;0.867
0.73;0.783;0.756
1.0;1.0;1.0
0.856;0.783;0.82
0.496;0.182;0.339
0.535;0.348;0.442
0.216;0.348;0.282
0.255;0.391;0.323
0.725;0.739;0.732
0.774;0.933;0.854
0.741;0.933;0.837
0.709;0.778;0.744
0.709;0.778;0.744
0.908;1.0;0.954
0.704;0.722;0.713
0.682;0.778;0.73
0.682;0.778;0.73
0.729;0.773;0.751
0.993;0.952;0.972
0.724;0.727;0.726
0.999;1.0;1.0
0.664;0.929;0.796
0.795;0.938;0.867
0.763;0.9;0.832
0.856;0.783;0.82
1.0;1.0;1.0
0.525;0.211;0.368
0.56;0.4;0.48
0.227;0.4;0.314
0.268;0.45;0.359
0.758;0.85;0.804
0.774;0.933;0.854
0.741;0.933;0.837
0.742;0.933;0.838
0.742;0.933;0.838
0.888;0.824;0.856
0.737;0.867;0.802
0.712;0.933;0.823
0.712;0.933;0.823
0.795;0.944;0.869
0.89;0.762;0.826
0.79;0.889;0.84
0.896;0.81;0.853
0.38;0.214;0.297
0.441;0.188;0.315
0.441;0.211;0.326
0.496;0.182;0.339
0.525;0.211;0.368
1.0;1.0;1.0
0.316;0.182;0.249
0.247;0.182;0.214
0.314;0.273;0.293
0.443;0.222;0.333
0.44;0.2;0.32
0.421;0.2;0.31
0.44;0.2;0.32
0.44;0.2;0.32
0.531;0.176;0.354
0.442;0.214;0.328
0.421;0.2;0.31
