id_transcript;block_sequence
ENSCAFT00000011939_90_90;0.1.2.5.6.7.8.9.10.11.12.13.14.15
ENST00000288986_90_90;0.1.4.5.6.7.8.9.10.11.12.13.14.15
ENST00000467911_90_90;3.4.5.6.7.12.13.14
ENST00000469404_90_90;3.4.5.6.7.8.9.10.11.12.13.14.15
ENST00000476286_90_90;0.1
ENST00000481752_90_90;0.1.4.5.6.7.8.9.10.11.12.13.14.15
ENST00000485096_90_90;0.1.4.5
ENST00000488930_90_90;0.1.4.5.6.7.11.12.13
ENST00000491539_90_90;0.1.4.5.6
ENST00000496489_90_90;1.4.5.6.7.12
ENSMUST00000112874_90_90;3.4.5.6.7.8.9.10.11.12.13.14.15
ENSMUST00000116522_90_90;0.1.4.5.6.7.8.9.10.11.12.13.14.15
ENSMUST00000186591_90_90;0.1.4.5.6.7.8.9
ENSMUST00000188670_90_90;0.1.4.5.6.7.8
