nucHom;degHom;tsm
1.0;1.0;1.0
1.0;1.0;1.0
0.998;0.75;0.874
1.0;1.0;1.0
0.967;0.5;0.734
0.998;0.75;0.874
0.967;0.5;0.734
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.998;0.75;0.874
1.0;1.0;1.0
0.967;0.5;0.734
0.998;0.75;0.874
0.967;0.5;0.734
1.0;1.0;1.0
0.998;0.75;0.874
0.998;0.75;0.874
1.0;1.0;1.0
0.998;0.75;0.874
0.969;0.667;0.818
1.0;1.0;1.0
0.969;0.667;0.818
0.998;0.75;0.874
1.0;1.0;1.0
1.0;1.0;1.0
0.998;0.75;0.874
1.0;1.0;1.0
0.967;0.5;0.734
0.998;0.75;0.874
0.967;0.5;0.734
1.0;1.0;1.0
0.967;0.5;0.734
0.967;0.5;0.734
0.969;0.667;0.818
0.967;0.5;0.734
1.0;1.0;1.0
0.969;0.667;0.818
1.0;1.0;1.0
0.967;0.5;0.734
0.998;0.75;0.874
0.998;0.75;0.874
1.0;1.0;1.0
0.998;0.75;0.874
0.969;0.667;0.818
1.0;1.0;1.0
0.969;0.667;0.818
0.998;0.75;0.874
0.967;0.5;0.734
0.967;0.5;0.734
0.969;0.667;0.818
0.967;0.5;0.734
1.0;1.0;1.0
0.969;0.667;0.818
1.0;1.0;1.0
0.967;0.5;0.734
1.0;1.0;1.0
1.0;1.0;1.0
0.998;0.75;0.874
1.0;1.0;1.0
0.967;0.5;0.734
0.998;0.75;0.874
0.967;0.5;0.734
1.0;1.0;1.0
