nucHom;degHom;tsm
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.212;0.333;0.273
0.02;0.083;0.052
0.976;0.917;0.947
0.976;0.917;0.947
0.951;0.833;0.892
0.976;0.923;0.95
1.0;1.0;1.0
1.0;1.0;1.0
0.951;0.846;0.898
0.976;0.923;0.95
1.0;1.0;1.0
1.0;1.0;1.0
0.931;0.867;0.899
0.212;0.308;0.26
0.02;0.077;0.049
0.908;0.8;0.854
0.976;0.923;0.95
0.884;0.667;0.776
0.976;0.923;0.95
0.931;0.867;0.899
1.0;1.0;1.0
0.884;0.667;0.776
0.976;0.923;0.95
1.0;1.0;1.0
0.931;0.867;0.899
1.0;1.0;1.0
0.197;0.267;0.232
0.018;0.067;0.043
0.978;0.933;0.956
0.908;0.8;0.854
0.954;0.8;0.877
0.908;0.8;0.854
1.0;1.0;1.0
0.931;0.867;0.899
0.954;0.8;0.877
0.908;0.8;0.854
0.212;0.333;0.273
0.212;0.308;0.26
0.197;0.267;0.232
1.0;1.0;1.0
0.0;0.0;0.0
0.202;0.286;0.244
0.217;0.333;0.275
0.207;0.333;0.27
0.217;0.333;0.275
0.197;0.267;0.232
0.212;0.308;0.26
0.207;0.333;0.27
0.217;0.333;0.275
0.02;0.083;0.052
0.02;0.077;0.049
0.018;0.067;0.043
0.0;0.0;0.0
1.0;1.0;1.0
0.019;0.071;0.045
0.02;0.083;0.052
0.019;0.083;0.051
0.02;0.083;0.052
0.018;0.067;0.043
0.02;0.077;0.049
0.019;0.083;0.051
0.02;0.083;0.052
0.976;0.917;0.947
0.908;0.8;0.854
0.978;0.933;0.956
0.202;0.286;0.244
0.019;0.071;0.045
1.0;1.0;1.0
0.929;0.857;0.893
0.931;0.733;0.832
0.929;0.857;0.893
0.978;0.933;0.956
0.908;0.8;0.854
0.931;0.733;0.832
0.929;0.857;0.893
0.976;0.917;0.947
0.976;0.923;0.95
0.908;0.8;0.854
0.217;0.333;0.275
0.02;0.083;0.052
0.929;0.857;0.893
1.0;1.0;1.0
0.862;0.6;0.731
1.0;1.0;1.0
0.908;0.8;0.854
0.976;0.923;0.95
0.862;0.6;0.731
1.0;1.0;1.0
0.951;0.833;0.892
0.884;0.667;0.776
0.954;0.8;0.877
0.207;0.333;0.27
0.019;0.083;0.051
0.931;0.733;0.832
0.862;0.6;0.731
1.0;1.0;1.0
0.862;0.6;0.731
0.954;0.8;0.877
0.884;0.667;0.776
1.0;1.0;1.0
0.862;0.6;0.731
0.976;0.923;0.95
0.976;0.923;0.95
0.908;0.8;0.854
0.217;0.333;0.275
0.02;0.083;0.052
0.929;0.857;0.893
1.0;1.0;1.0
0.862;0.6;0.731
1.0;1.0;1.0
0.908;0.765;0.837
0.976;0.929;0.953
0.862;0.588;0.725
1.0;1.0;1.0
1.0;1.0;1.0
0.931;0.867;0.899
1.0;1.0;1.0
0.197;0.267;0.232
0.018;0.067;0.043
0.978;0.933;0.956
0.908;0.8;0.854
0.954;0.8;0.877
0.908;0.765;0.837
1.0;1.0;1.0
0.93;0.824;0.877
0.954;0.824;0.889
0.908;0.765;0.837
1.0;1.0;1.0
1.0;1.0;1.0
0.931;0.867;0.899
0.212;0.308;0.26
0.02;0.077;0.049
0.908;0.8;0.854
0.976;0.923;0.95
0.884;0.667;0.776
0.976;0.929;0.953
0.93;0.824;0.877
1.0;1.0;1.0
0.884;0.647;0.766
0.976;0.929;0.953
0.951;0.846;0.898
0.884;0.667;0.776
0.954;0.8;0.877
0.207;0.333;0.27
0.019;0.083;0.051
0.931;0.733;0.832
0.862;0.6;0.731
1.0;1.0;1.0
0.862;0.588;0.725
0.954;0.824;0.889
0.884;0.647;0.766
1.0;1.0;1.0
0.862;0.588;0.725
0.976;0.923;0.95
0.976;0.923;0.95
0.908;0.8;0.854
0.217;0.333;0.275
0.02;0.083;0.052
0.929;0.857;0.893
1.0;1.0;1.0
0.862;0.6;0.731
1.0;1.0;1.0
0.908;0.765;0.837
0.976;0.929;0.953
0.862;0.588;0.725
1.0;1.0;1.0
