id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSHGLG00100006079;transcript10_ENSHGLG00100006079|1.0;null;transcript8_ENSHGLG00100003156|0.747&transcript13_ENSHGLG00000019563|0.747;0
transcript10_ENSHGLG00100003156;transcript8_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0;transcript8_ENSHGLG00000019563|1.0;null;0
transcript8_ENSHGLG00100003156;transcript10_ENSHGLG00100003156|1.0&transcript20_ENSHGLG00100003156|1.0;transcript8_ENSHGLG00000019563|1.0;transcript7_ENSHGLG00100006079|0.747&transcript10_ENSHGLG00100006079|0.747;0
transcript8_ENSHGLG00000019563;transcript13_ENSHGLG00000019563|1.0&transcript10_ENSHGLG00000019563|1.0;transcript10_ENSHGLG00100003156|1.0&transcript8_ENSHGLG00100003156|1.0;null;0
transcript13_ENSHGLG00000019563;transcript8_ENSHGLG00000019563|1.0&transcript10_ENSHGLG00000019563|1.0;transcript20_ENSHGLG00100003156|1.0;transcript7_ENSHGLG00100006079|0.747;0
transcript20_ENSHGLG00100003156;transcript10_ENSHGLG00100003156|1.0&transcript8_ENSHGLG00100003156|1.0;transcript13_ENSHGLG00000019563|1.0&transcript10_ENSHGLG00000019563|1.0;null;0
transcript10_ENSHGLG00100006079;transcript7_ENSHGLG00100006079|1.0;null;transcript8_ENSHGLG00100003156|0.747;0
transcript10_ENSHGLG00000019563;transcript8_ENSHGLG00000019563|1.0&transcript13_ENSHGLG00000019563|1.0;transcript20_ENSHGLG00100003156|1.0;null;0
transcript27_ENSHGLG00000019563;transcript11_ENSHGLG00000019563|1.0;null;null;1
transcript11_ENSHGLG00000019563;transcript27_ENSHGLG00000019563|1.0;null;null;1
transcript26_ENSHGLG00000019563;null;null;null;2
transcript28_ENSHGLG00000019563;null;null;null;3
transcript3_ENSMUNG00000007775;null;transcript3_ENSPCIG00000036398|0.845;transcript3_ENSMUNG00000002391|0.994&transcript22_ENSMUNG00000002377|0.904;4
transcript3_ENSPCIG00000036398;null;transcript3_ENSMUNG00000007775|0.845&transcript3_ENSMUNG00000002391|0.85&transcript22_ENSMUNG00000002377|0.808;null;4
transcript3_ENSMUNG00000002391;null;transcript3_ENSPCIG00000036398|0.85;transcript3_ENSMUNG00000007775|0.994&transcript22_ENSMUNG00000002377|0.899;4
transcript22_ENSMUNG00000002377;null;transcript3_ENSPCIG00000036398|0.808;transcript3_ENSMUNG00000007775|0.904&transcript3_ENSMUNG00000002391|0.899;4
transcript8_ENSPCIG00000036398;transcript7_ENSPCIG00000036398|1.0&transcript18_ENSPCIG00000036398|1.0;null;null;5
transcript7_ENSPCIG00000036398;transcript8_ENSPCIG00000036398|1.0&transcript18_ENSPCIG00000036398|1.0;null;null;5
transcript18_ENSPCIG00000036398;transcript8_ENSPCIG00000036398|1.0&transcript7_ENSPCIG00000036398|1.0;null;null;5
transcript15_ENSPCIG00000036398;null;null;null;6
transcript10_ENSMUNG00000002391;null;null;transcript8_ENSMUNG00000002377|0.795;7
transcript8_ENSMUNG00000002377;null;null;transcript10_ENSMUNG00000002391|0.795;7
transcript23_ENSMUNG00000002377;transcript15_ENSMUNG00000002377|1.0;null;null;8
transcript15_ENSMUNG00000002377;transcript23_ENSMUNG00000002377|1.0;null;null;8
transcript16_ENSMUNG00000002377;null;null;null;9
