id_transcript;id_gene
ENSCAFT00000028452_90_90;ENSCAFG00000017925_90
ENST00000331224_90_90;ENSG00000185559_90
ENST00000341267_90_90;ENSG00000185559_90
ENST00000392848_90_90;ENSG00000185559_90
ENST00000556051_90_90;ENSG00000185559_90
ENSMUST00000056110_90_90;ENSMUSG00000040856_90
ENSMUST00000109841_90_90;ENSMUSG00000040856_90
ENSMUST00000109842_90_90;ENSMUSG00000040856_90
ENSMUST00000109843_90_90;ENSMUSG00000040856_90
ENSMUST00000109844_90_90;ENSMUSG00000040856_90
ENSMUST00000109846_90_90;ENSMUSG00000040856_90
ENSMUST00000124293_90_90;ENSMUSG00000040856_90
ENSMUST00000173539_90_90;ENSMUSG00000040856_90
ENSMUST00000173812_90_90;ENSMUSG00000040856_90
