id_transcript;id_gene
ENSBTAT00000000447_98;ENSBTAG00000000342_98
ENSBTAT00000076905_98;ENSBTAG00000000342_98
ENSBTAT00000002658_98;ENSBTAG00000002052_98
ENSBTAT00000074750_98;ENSBTAG00000002052_98
ENSBTAT00000031949_98;ENSBTAG00000007331_98
ENSBTAT00000078721_98;ENSBTAG00000007331_98
ENSBTAT00000080064_98;ENSBTAG00000007331_98
ENSBTAT00000016841_98;ENSBTAG00000012678_98
ENSBTAT00000068244_98;ENSBTAG00000012678_98
ENSBTAT00000050322_98;ENSBTAG00000035836_98
ENSBTAT00000085535_98;ENSBTAG00000035836_98
ENSBTAT00000004595_98;ENSBTAG00000038139_98
ENSCAFT00000012961_98;ENSCAFG00000008101_98
ENSCAFT00000063167_98;ENSCAFG00000008101_98
ENSCAFT00000070613_98;ENSCAFG00000008101_98
ENSCAFT00000083083_98;ENSCAFG00000008101_98
ENSCAFT00000021335_98;ENSCAFG00000013448_98
ENSCAFT00000022041_98;ENSCAFG00000013860_98
ENSCAFT00000061490_98;ENSCAFG00000013860_98
ENSCAFT00000062786_98;ENSCAFG00000013860_98
ENSCAFT00000089185_98;ENSCAFG00000013860_98
ENSCAFT00000026182_98;ENSCAFG00000016522_98
ENSCAFT00000087423_98;ENSCAFG00000016522_98
ENSCAFT00000031918_98;ENSCAFG00000020061_98
ENSCAFT00000093886_98;ENSCAFG00000020061_98
ENSCAFT00000024198_98;ENSCAFG00000031738_98
ENSCAFT00000083311_98;ENSCAFG00000031738_98
ENSCAFT00020013022_98;ENSCAFG00020009101_98
ENSCAFT00020016598_98;ENSCAFG00020010499_98
ENSCAFT00020016601_98;ENSCAFG00020010499_98
ENSCAFT00020016607_98;ENSCAFG00020010499_98
ENSCAFT00020016663_98;ENSCAFG00020010499_98
ENSCAFT00020016666_98;ENSCAFG00020010499_98
ENSCAFT00020016685_98;ENSCAFG00020010499_98
ENSCAFT00020016687_98;ENSCAFG00020010499_98
ENSCAFT00020027082_98;ENSCAFG00020011739_98
ENSCAFT00020027083_98;ENSCAFG00020011739_98
ENSCAFT00020027453_98;ENSCAFG00020011739_98
ENSCAFT00020027455_98;ENSCAFG00020011739_98
ENSCAFT00020027461_98;ENSCAFG00020011739_98
ENSCAFT00020027467_98;ENSCAFG00020011739_98
ENSCAFT00020027545_98;ENSCAFG00020011739_98
ENSCAFT00020027550_98;ENSCAFG00020011739_98
ENSCAFT00020027614_98;ENSCAFG00020011739_98
ENSCAFT00020027617_98;ENSCAFG00020011739_98
ENSCAFT00020019189_98;ENSCAFG00020013249_98
ENSCAFT00020022641_98;ENSCAFG00020015540_98
ENSCAFT00020027460_98;ENSCAFG00020018260_98
ENSCAFT00020027558_98;ENSCAFG00020018260_98
ENSCAFT00020027572_98;ENSCAFG00020018260_98
ENSCAFT00020027606_98;ENSCAFG00020018260_98
ENSCAFT00020027610_98;ENSCAFG00020018260_98
ENSCAFT00020027644_98;ENSCAFG00020018260_98
ENSCAFT00020027666_98;ENSCAFG00020018260_98
ENSCAFT00020027668_98;ENSCAFG00020018260_98
ENSCAFT00020027684_98;ENSCAFG00020018260_98
ENSCAFT00020027688_98;ENSCAFG00020018260_98
ENST00000196061_98;ENSG00000083444_98
ENST00000429000_98;ENSG00000083444_98
ENST00000449038_98;ENSG00000083444_98
ENST00000223127_98;ENSG00000106397_98
ENST00000414785_98;ENSG00000106397_98
ENST00000421736_98;ENSG00000106397_98
ENST00000424135_98;ENSG00000106397_98
ENST00000440925_98;ENSG00000106397_98
ENST00000454310_98;ENSG00000106397_98
ENST00000456079_98;ENSG00000106397_98
ENST00000252599_98;ENSG00000130309_98
ENST00000597147_98;ENSG00000130309_98
ENST00000600474_98;ENSG00000130309_98
ENST00000282903_98;ENSG00000152952_98
ENST00000360060_98;ENSG00000152952_98
ENST00000461497_98;ENSG00000152952_98
ENST00000469350_98;ENSG00000152952_98
ENST00000480704_98;ENSG00000152952_98
ENST00000494950_98;ENSG00000152952_98
ENST00000372838_98;ENSG00000167123_98
ENST00000372842_98;ENSG00000167123_98
ENST00000411852_98;ENSG00000167123_98
ENST00000420034_98;ENSG00000167123_98
ENST00000420512_98;ENSG00000167123_98
ENST00000447915_98;ENSG00000167123_98
ENST00000612334_98;ENSG00000167123_98
ENST00000613052_98;ENSG00000167123_98
ENST00000361927_98;ENSG00000198756_98
ENST00000367520_98;ENSG00000198756_98
ENST00000367521_98;ENSG00000198756_98
ENST00000649786_98;ENSG00000198756_98
ENSGALT00000007216_98;ENSGALG00000004531_98
ENSGALT00000007990_98;ENSGALG00000004986_98
ENSGALT00000095767_98;ENSGALG00000004986_98
ENSGALT00000096361_98;ENSGALG00000004986_98
ENSGALT00000010972_98;ENSGALG00000006783_98
ENSGALT00000068246_98;ENSGALG00000006783_98
ENSGALT00000083959_98;ENSGALG00000006783_98
ENSGALT00000062475_98;ENSGALG00000038320_98
ENSGALT00000092795_98;ENSGALG00000046896_98
ENSGALT00000101669_98;ENSGALG00000046896_98
ENSGALT00000103847_98;ENSGALG00000046896_98
