id_transcript;id_gene
ENSCAFT00000015568_90_90;ENSCAFG00000009802_90
ENST00000311559_90_90;ENSG00000083799_90
ENST00000398568_90_90;ENSG00000083799_90
ENST00000427738_90_90;ENSG00000083799_90
ENST00000562884_90_90;ENSG00000083799_90
ENST00000564326_90_90;ENSG00000083799_90
ENST00000564634_90_90;ENSG00000083799_90
ENST00000566024_90_90;ENSG00000083799_90
ENST00000566206_90_90;ENSG00000083799_90
ENST00000566679_90_90;ENSG00000083799_90
ENST00000568704_90_90;ENSG00000083799_90
ENST00000569418_90_90;ENSG00000083799_90
ENST00000569681_90_90;ENSG00000083799_90
ENSMUST00000043526_90_90;ENSMUSG00000036712_90
ENSMUST00000098519_90_90;ENSMUSG00000036712_90
ENSMUST00000109626_90_90;ENSMUSG00000036712_90
ENSMUST00000209206_90_90;ENSMUSG00000036712_90
ENSMUST00000209532_90_90;ENSMUSG00000036712_90
ENSMUST00000209559_90_90;ENSMUSG00000036712_90
ENSMUST00000211554_90_90;ENSMUSG00000036712_90
