id_transcript;id_gene
ENSCAFT00000031982_90_90;ENSCAFG00000020091_90
ENST00000373064_90_90;ENSG00000148339_90
ENST00000373066_90_90;ENSG00000148339_90
ENST00000373068_90_90;ENSG00000148339_90
ENST00000373069_90_90;ENSG00000148339_90
ENST00000432073_90_90;ENSG00000148339_90
ENST00000466983_90_90;ENSG00000148339_90
ENST00000472769_90_90;ENSG00000148339_90
ENSMUST00000028160_90_90;ENSMUSG00000026819_90
ENSMUST00000052119_90_90;ENSMUSG00000026819_90
ENSMUST00000113307_90_90;ENSMUSG00000026819_90
ENSMUST00000113308_90_90;ENSMUSG00000026819_90
ENSMUST00000113310_90_90;ENSMUSG00000026819_90
ENSMUST00000127961_90_90;ENSMUSG00000026819_90
ENSMUST00000136361_90_90;ENSMUSG00000026819_90
ENSMUST00000153886_90_90;ENSMUSG00000026819_90
