id_transcript;id_transcript;block_sequence
ENSCAFT00000018209_90_90;ENSCAFT00000018209_90_90;0.1.2.3.4.5.6.8.9.10.11.13.15.16.17.18.19.20.21.22.23.24.27.28
ENSCAFT00000043863_90_90;ENSCAFT00000043863_90_90;1.2.3.4.5.6.8.9.18.19.20.21.22.23.24.27.28
ENST00000264183_90_90;ENST00000264183_90_90;0.1.2.3.4.5.6.8.9.10.11.13.14.15.16.17.18.19.21.23.24.27.28
ENST00000349213_90_90;ENST00000349213_90_90;0.1.2.3.4.5.6.8.9.18.19.21.23.24.27.28
ENST00000366603_90_90;ENST00000366603_90_90;0.1.2.3.4.5.6.8.9.10.11.13.14.15.16.17.18.19.21.23.24.27.28
ENST00000418304_90_90;ENST00000418304_90_90;0.1.2.3.4.5.6.8
ENST00000421364_90_90;ENST00000421364_90_90;0.1.2.3.4.5.6.8.9.10.11.13.14.15.16.17.18.19.21.23.24.26
ENST00000444620_90_90;ENST00000444620_90_90;16.18.19.21.23.24.25
ENST00000474953_90_90;ENST00000474953_90_90;19.21.23.24.27.29
ENSMUST00000039538_90_90;ENSMUST00000039538_90_90;0.1.2.3.4.6.8.9.18.19.20.21.22.23.24.27.28
ENSMUST00000110533_90_90;ENSMUST00000110533_90_90;0.1.2.3.4.6.7
ENSMUST00000110534_90_90;ENSMUST00000110534_90_90;0.1.2.3.4.6.8.9.10.11.12.13.14.15.16.17.18.19.20.21.22.23.24.27.28
ENSMUST00000110536_90_90;ENSMUST00000110536_90_90;0.1.2.3.4.6.8.9.18.19.20.21.22.23.24.27.28
ENSMUST00000129488_90_90;ENSMUST00000129488_90_90;0.1.2.3.4.6.8.9.10
ENSMUST00000151151_90_90;ENSMUST00000151151_90_90;24.26
ENSMUST00000222928_90_90;ENSMUST00000222928_90_90;0.1.3
