id_transcript;id_gene
ENSCAFT00000031997_90_90;ENSCAFG00000020105_90
ENSCAFT00000046265_90_90;ENSCAFG00000020105_90
ENST00000223836_90_90;ENSG00000106992_90
ENST00000373156_90_90;ENSG00000106992_90
ENST00000373176_90_90;ENSG00000106992_90
ENST00000413016_90_90;ENSG00000106992_90
ENST00000550143_90_90;ENSG00000106992_90
ENST00000550992_90_90;ENSG00000106992_90
ENSMUST00000068271_90_90;ENSMUSG00000026817_90
ENSMUST00000113277_90_90;ENSMUSG00000026817_90
ENSMUST00000113278_90_90;ENSMUSG00000026817_90
ENSMUST00000156578_90_90;ENSMUSG00000026817_90
ENSMUST00000195721_90_90;ENSMUSG00000026817_90
