id_transcript;block_sequence
ENSCAFT00000031843_90_90;0.1.2.7.8.9.11.12.13.16.18
ENST00000372554_90_90;0.1.2.3.8.9.10.11.12.13.14.15.16.17.18
ENST00000372559_90_90;0.1.2.3.8.9.11.12.15.16.17.18
ENST00000372564_90_90;0.1.2.3.8.9.11.12.15.16.17.18
ENST00000416230_90_90;0.1.2.3.4.5
ENST00000416629_90_90;0.1.2.3.8.9.12.15.16.17.18
ENST00000417224_90_90;0.1.2.3.8.9.11.12.13.14.15.16.17.18
ENST00000425236_90_90;2.3.5.6
ENST00000455407_90_90;0.8
ENSMUST00000028214_90_90;0.1.2.7.8.9.11.12.15.16.17.18
ENSMUST00000100215_90_90;0.1.2.7.8.9.11.12.13.14.15.16.17.18
ENSMUST00000113620_90_90;0.1.2.7.8.9.12.15.16.17.18
ENSMUST00000113621_90_90;0.1.2.7.8.9.10.11.12.13.14.15.16.17.18
ENSMUST00000163668_90_90;0.1.2.7.8.9.12.13.14.15.16.17.18
