;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000031843_90_90;ENST00000416629_90_90:ENSMUST00000163668_90_90:ENSMUST00000113620_90_90;0.508:0.511:0.512
1;ENST00000372554_90_90;ENSMUST00000113621_90_90:ENST00000417224_90_90:ENSMUST00000100215_90_90;0.885:0.9640000000000001:0.8490000000000001
2;ENST00000372559_90_90;ENST00000372564_90_90:ENSMUST00000028214_90_90;1.0:0.871
3;ENST00000372564_90_90;ENSMUST00000028214_90_90:ENST00000372559_90_90;0.871:1.0
4;ENST00000416230_90_90;ENST00000425236_90_90;0.486
5;ENST00000416629_90_90;ENSCAFT00000031843_90_90:ENSMUST00000163668_90_90:ENSMUST00000113620_90_90;0.508:0.828:0.862
6;ENST00000417224_90_90;ENSMUST00000113621_90_90:ENST00000372554_90_90:ENSMUST00000100215_90_90;0.8490000000000001:0.9640000000000001:0.879
7;ENST00000425236_90_90;ENST00000416230_90_90;0.486
8;ENST00000455407_90_90;;
9;ENSMUST00000028214_90_90;ENST00000372564_90_90:ENST00000372559_90_90;0.871:0.871
10;ENSMUST00000100215_90_90;ENSMUST00000113621_90_90:ENST00000417224_90_90:ENST00000372554_90_90;0.9670000000000001:0.879:0.8490000000000001
11;ENSMUST00000113620_90_90;ENST00000416629_90_90:ENSCAFT00000031843_90_90:ENSMUST00000163668_90_90;0.862:0.512:0.9620000000000001
12;ENSMUST00000113621_90_90;ENST00000417224_90_90:ENST00000372554_90_90:ENSMUST00000100215_90_90;0.8490000000000001:0.885:0.9670000000000001
13;ENSMUST00000163668_90_90;ENST00000416629_90_90:ENSCAFT00000031843_90_90:ENSMUST00000113620_90_90;0.828:0.511:0.9620000000000001
