id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSAPOG00000023408;transcript24_ENSAPOG00000023408|0.962;null;null;0
transcript24_ENSAPOG00000023408;transcript7_ENSAPOG00000023408|0.962;null;null;0
transcript20_ENSAPOG00000016134;null;null;null;1
transcript23_ENSAPOG00000023408;null;null;null;2
transcript22_ENSAPOG00000023408;null;transcript22_ENSMUNG00000002391|1.0&transcript22_ENSHGLG00100006079|0.912;null;3
transcript22_ENSMUNG00000002391;null;transcript22_ENSAPOG00000023408|1.0&transcript22_ENSHGLG00100006079|0.912;null;3
transcript22_ENSHGLG00100006079;null;transcript22_ENSAPOG00000023408|0.912&transcript22_ENSMUNG00000002391|0.912;null;3
transcript12_ENSAPOG00000016134;null;null;transcript12_ENSAPOG00000023408|1.0;4
transcript12_ENSAPOG00000023408;null;null;transcript12_ENSAPOG00000016134|1.0;4
transcript10_ENSAPOG00000016134;null;null;null;5
transcript10_ENSHGLG00100003156;transcript17_ENSHGLG00100003156|1.0;transcript17_ENSAPOG00000016134|1.0&transcript17_ENSHGLG00000019563|1.0;null;6
transcript17_ENSAPOG00000016134;null;transcript10_ENSHGLG00100003156|1.0&transcript17_ENSHGLG00000019563|1.0&transcript17_ENSHGLG00100003156|1.0;null;6
transcript17_ENSHGLG00000019563;null;transcript10_ENSHGLG00100003156|1.0&transcript17_ENSAPOG00000016134|1.0&transcript17_ENSHGLG00100003156|1.0;null;6
transcript17_ENSHGLG00100003156;transcript10_ENSHGLG00100003156|1.0;transcript17_ENSAPOG00000016134|1.0&transcript17_ENSHGLG00000019563|1.0;null;6
transcript0_ENSXMAG00000026005;null;transcript8_ENSAPOG00000016134|0.932&transcript0_ENSMUNG00000002391|0.938&transcript0_ENSHGLG00100006079|0.951&transcript0_ENSPNYG00000024266|1.0;null;7
transcript8_ENSAPOG00000016134;null;transcript0_ENSXMAG00000026005|0.932&transcript0_ENSMUNG00000002391|0.927&transcript0_ENSHGLG00100006079|0.883&transcript0_ENSPNYG00000024266|0.932;null;7
transcript0_ENSMUNG00000002391;null;transcript0_ENSXMAG00000026005|0.938&transcript8_ENSAPOG00000016134|0.927&transcript0_ENSHGLG00100006079|0.889&transcript0_ENSPNYG00000024266|0.938;null;7
transcript0_ENSHGLG00100006079;null;transcript0_ENSXMAG00000026005|0.951&transcript8_ENSAPOG00000016134|0.883&transcript0_ENSMUNG00000002391|0.889&transcript0_ENSPNYG00000024266|0.951;null;7
transcript0_ENSPNYG00000024266;null;transcript0_ENSXMAG00000026005|1.0&transcript8_ENSAPOG00000016134|0.932&transcript0_ENSMUNG00000002391|0.938&transcript0_ENSHGLG00100006079|0.951;null;7
transcript13_ENSHGLG00000019563;transcript25_ENSHGLG00000019563|1.0;transcript20_ENSHGLG00100003156|1.0&transcript21_ENSMUNG00000002391|0.973;transcript21_ENSHGLG00100006079|0.962;8
transcript25_ENSHGLG00000019563;transcript13_ENSHGLG00000019563|1.0;transcript20_ENSHGLG00100003156|1.0&transcript21_ENSMUNG00000002391|0.973;transcript21_ENSHGLG00100006079|0.962;8
transcript20_ENSHGLG00100003156;null;transcript13_ENSHGLG00000019563|1.0&transcript25_ENSHGLG00000019563|1.0&transcript21_ENSMUNG00000002391|0.973;transcript20_ENSHGLG00100006079|0.962&transcript13_ENSHGLG00100006079|0.962;8
transcript21_ENSMUNG00000002391;null;transcript13_ENSHGLG00000019563|0.973&transcript25_ENSHGLG00000019563|0.973&transcript20_ENSHGLG00100003156|0.973&transcript20_ENSHGLG00100006079|0.935;null;8
transcript20_ENSHGLG00100006079;transcript13_ENSHGLG00100006079|1.0&transcript21_ENSHGLG00100006079|1.0;transcript21_ENSMUNG00000002391|0.935;transcript20_ENSHGLG00100003156|0.962;8
transcript13_ENSHGLG00100006079;transcript20_ENSHGLG00100006079|1.0&transcript21_ENSHGLG00100006079|1.0;null;transcript20_ENSHGLG00100003156|0.962;8
transcript21_ENSHGLG00100006079;transcript20_ENSHGLG00100006079|1.0&transcript13_ENSHGLG00100006079|1.0;null;transcript13_ENSHGLG00000019563|0.962&transcript25_ENSHGLG00000019563|0.962;8
transcript26_ENSHGLG00000019563;null;null;null;9
transcript27_ENSHGLG00000019563;null;null;null;10
