nucHom;degHom;tsm
1.0;1.0;1.0
0.976;0.865;0.92
0.943;0.909;0.926
0.943;0.909;0.926
0.945;0.939;0.942
0.805;0.788;0.796
0.996;0.939;0.968
0.788;0.697;0.742
0.803;0.758;0.78
0.81;0.909;0.86
0.998;0.97;0.984
0.805;0.788;0.796
0.137;0.121;0.129
0.128;0.242;0.185
0.48;0.455;0.468
0.203;0.182;0.193
0.805;0.788;0.796
0.742;0.667;0.705
0.998;0.969;0.984
0.945;0.938;0.942
0.996;0.938;0.967
0.804;0.75;0.777
0.02;0.031;0.026
0.802;0.719;0.76
0.633;0.719;0.676
0.976;0.865;0.92
1.0;1.0;1.0
0.922;0.818;0.87
0.922;0.818;0.87
0.925;0.848;0.887
0.787;0.75;0.768
0.975;0.848;0.911
0.77;0.656;0.713
0.785;0.719;0.752
0.79;0.818;0.804
0.978;0.879;0.928
0.787;0.75;0.768
0.137;0.097;0.117
0.123;0.226;0.174
0.463;0.406;0.434
0.204;0.161;0.182
0.787;0.75;0.768
0.724;0.625;0.674
0.978;0.875;0.926
0.924;0.844;0.884
0.975;0.844;0.909
0.786;0.71;0.748
0.02;0.034;0.027
0.784;0.677;0.731
0.629;0.677;0.653
0.943;0.909;0.926
0.922;0.818;0.87
1.0;1.0;1.0
1.0;1.0;1.0
0.998;0.97;0.984
0.835;0.714;0.774
0.947;0.97;0.958
0.831;0.697;0.764
0.837;0.735;0.786
0.757;0.882;0.82
0.945;0.941;0.943
0.835;0.714;0.774
0.145;0.125;0.135
0.136;0.25;0.193
0.495;0.485;0.49
0.15;0.152;0.151
0.835;0.714;0.774
0.764;0.647;0.706
0.944;0.938;0.941
0.998;0.968;0.983
0.947;0.968;0.958
0.835;0.697;0.766
0.021;0.065;0.043
0.837;0.719;0.778
0.671;0.8;0.736
0.943;0.909;0.926
0.922;0.818;0.87
1.0;1.0;1.0
1.0;1.0;1.0
0.998;0.97;0.984
0.835;0.714;0.774
0.947;0.97;0.958
0.831;0.697;0.764
0.837;0.735;0.786
0.757;0.882;0.82
0.945;0.941;0.943
0.835;0.714;0.774
0.145;0.125;0.135
0.136;0.25;0.193
0.495;0.485;0.49
0.15;0.152;0.151
0.835;0.714;0.774
0.764;0.647;0.706
0.944;0.938;0.941
0.998;0.968;0.983
0.947;0.968;0.958
0.835;0.697;0.766
0.021;0.065;0.043
0.837;0.719;0.778
0.671;0.8;0.736
0.945;0.939;0.942
0.925;0.848;0.887
0.998;0.97;0.984
0.998;0.97;0.984
1.0;1.0;1.0
0.837;0.743;0.79
0.945;0.941;0.943
0.833;0.727;0.78
0.835;0.714;0.774
0.759;0.912;0.836
0.947;0.971;0.959
0.837;0.743;0.79
0.144;0.121;0.133
0.135;0.242;0.189
0.494;0.471;0.482
0.149;0.147;0.148
0.837;0.743;0.79
0.766;0.676;0.721
0.947;0.969;0.958
1.0;1.0;1.0
0.944;0.938;0.941
0.837;0.727;0.782
0.021;0.062;0.042
0.835;0.697;0.766
0.67;0.774;0.722
0.805;0.788;0.796
0.787;0.75;0.768
0.835;0.714;0.774
0.835;0.714;0.774
