nucHom;degHom;tsm
1.0;1.0;1.0
0.963;0.812;0.887
0.985;0.938;0.962
0.948;0.75;0.849
1.0;1.0;1.0
0.999;0.938;0.968
0.963;0.812;0.887
0.381;0.312;0.347
0.984;0.875;0.929
0.454;0.562;0.508
0.183;0.125;0.154
0.948;0.75;0.849
0.518;0.375;0.447
0.361;0.25;0.305
0.889;0.625;0.757
0.963;0.812;0.887
1.0;1.0;1.0
0.949;0.765;0.857
0.985;0.929;0.957
0.963;0.824;0.893
0.964;0.867;0.915
1.0;1.0;1.0
0.395;0.385;0.39
0.949;0.8;0.875
0.426;0.467;0.447
0.19;0.154;0.172
0.985;0.923;0.954
0.538;0.462;0.5
0.375;0.308;0.342
0.923;0.769;0.846
0.985;0.938;0.962
0.949;0.765;0.857
1.0;1.0;1.0
0.963;0.812;0.887
0.985;0.941;0.963
0.984;0.875;0.929
0.948;0.75;0.849
0.387;0.333;0.36
0.999;0.933;0.966
0.461;0.6;0.53
0.185;0.133;0.159
0.963;0.8;0.881
0.526;0.4;0.463
0.367;0.267;0.317
0.903;0.667;0.785
0.948;0.75;0.849
0.985;0.929;0.957
0.963;0.812;0.887
1.0;1.0;1.0
0.949;0.765;0.857
0.949;0.8;0.875
0.985;0.923;0.954
0.402;0.417;0.409
0.963;0.857;0.91
0.433;0.5;0.467
0.193;0.167;0.18
1.0;1.0;1.0
0.547;0.5;0.524
0.381;0.333;0.357
0.938;0.833;0.885
1.0;1.0;1.0
0.963;0.824;0.893
0.985;0.941;0.963
0.949;0.765;0.857
1.0;1.0;1.0
0.999;0.938;0.968
0.963;0.812;0.887
0.381;0.312;0.347
0.984;0.875;0.929
0.454;0.562;0.508
0.183;0.125;0.154
0.948;0.75;0.849
0.518;0.375;0.447
0.361;0.25;0.305
0.889;0.625;0.757
0.999;0.938;0.968
0.964;0.867;0.915
0.984;0.875;0.929
0.949;0.8;0.875
0.999;0.938;0.968
1.0;1.0;1.0
0.963;0.812;0.887
0.381;0.312;0.347
0.985;0.938;0.962
0.452;0.5;0.476
0.183;0.125;0.154
0.948;0.75;0.849
0.518;0.375;0.447
0.361;0.25;0.305
0.889;0.625;0.757
0.963;0.812;0.887
1.0;1.0;1.0
0.948;0.75;0.849
0.985;0.923;0.954
0.963;0.812;0.887
0.963;0.812;0.887
1.0;1.0;1.0
0.395;0.385;0.39
0.948;0.75;0.849
0.425;0.412;0.418
0.19;0.154;0.172
0.985;0.923;0.954
0.538;0.462;0.5
0.375;0.308;0.342
0.923;0.769;0.846
0.381;0.312;0.347
0.395;0.385;0.39
0.387;0.333;0.36
0.402;0.417;0.409
0.381;0.312;0.347
0.381;0.312;0.347
0.395;0.385;0.39
1.0;1.0;1.0
0.387;0.333;0.36
0.386;0.231;0.308
0.48;0.4;0.44
0.402;0.417;0.409
0.681;0.571;0.626
0.928;0.5;0.714
0.428;0.5;0.464
0.984;0.875;0.929
0.949;0.8;0.875
0.999;0.933;0.966
0.963;0.857;0.91
0.984;0.875;0.929
0.985;0.938;0.962
0.948;0.75;0.849
0.387;0.333;0.36
1.0;1.0;1.0
0.459;0.529;0.494
0.185;0.133;0.159
0.963;0.8;0.881
0.526;0.4;0.463
0.367;0.267;0.317
0.903;0.667;0.785
0.454;0.562;0.508
0.426;0.467;0.447
0.461;0.6;0.53
0.433;0.5;0.467
0.454;0.562;0.508
0.452;0.5;0.476
0.425;0.412;0.418
0.386;0.231;0.308
0.459;0.529;0.494
1.0;1.0;1.0
0.351;0.083;0.217
0.431;0.438;0.434
0.393;0.308;0.351
0.391;0.25;0.321
0.371;0.312;0.342
0.183;0.125;0.154
0.19;0.154;0.172
0.185;0.133;0.159
0.193;0.167;0.18
0.183;0.125;0.154
0.183;0.125;0.154
0.19;0.154;0.172
0.48;0.4;0.44
0.185;0.133;0.159
0.351;0.083;0.217
1.0;1.0;1.0
0.193;0.167;0.18
0.311;0.143;0.227
0.44;0.2;0.32
0.205;0.2;0.203
0.948;0.75;0.849
0.985;0.923;0.954
0.963;0.8;0.881
1.0;1.0;1.0
0.948;0.75;0.849
0.948;0.75;0.849
0.985;0.923;0.954
0.402;0.417;0.409
0.963;0.8;0.881
0.431;0.438;0.434
0.193;0.167;0.18
1.0;1.0;1.0
0.547;0.5;0.524
0.381;0.333;0.357
0.938;0.833;0.885
0.518;0.375;0.447
0.538;0.462;0.5
0.526;0.4;0.463
0.547;0.5;0.524
0.518;0.375;0.447
0.518;0.375;0.447
0.538;0.462;0.5
0.681;0.571;0.626
0.526;0.4;0.463
0.393;0.308;0.351
0.311;0.143;0.227
0.547;0.5;0.524
1.0;1.0;1.0
0.683;0.429;0.556
0.583;0.6;0.591
0.361;0.25;0.305
0.375;0.308;0.342
0.367;0.267;0.317
0.381;0.333;0.357
0.361;0.25;0.305
0.361;0.25;0.305
0.375;0.308;0.342
0.928;0.5;0.714
0.367;0.267;0.317
0.391;0.25;0.321
0.44;0.2;0.32
0.381;0.333;0.357
0.683;0.429;0.556
1.0;1.0;1.0
0.4;0.273;0.337
0.889;0.625;0.757
0.923;0.769;0.846
0.903;0.667;0.785
0.938;0.833;0.885
0.889;0.625;0.757
0.889;0.625;0.757
0.923;0.769;0.846
0.428;0.5;0.464
0.903;0.667;0.785
0.371;0.312;0.342
0.205;0.2;0.203
0.938;0.833;0.885
0.583;0.6;0.591
0.4;0.273;0.337
1.0;1.0;1.0
