nucHom;degHom;tsm
1.0;1.0;1.0
0.972;0.909;0.941
0.998;0.864;0.931
0.735;0.591;0.663
0.313;0.364;0.339
0.368;0.136;0.252
0.796;0.737;0.766
0.772;0.684;0.728
0.974;0.895;0.934
0.998;0.947;0.972
0.667;0.526;0.597
0.085;0.105;0.095
0.228;0.368;0.298
0.972;0.909;0.941
1.0;1.0;1.0
0.911;0.769;0.84
0.691;0.538;0.615
0.267;0.269;0.268
0.343;0.077;0.21
0.768;0.737;0.752
0.744;0.684;0.714
0.946;0.895;0.92
0.971;0.947;0.959
0.668;0.5;0.584
0.088;0.111;0.1
0.2;0.316;0.258
0.998;0.864;0.931
0.911;0.769;0.84
1.0;1.0;1.0
0.716;0.583;0.649
0.314;0.409;0.361
0.356;0.083;0.22
0.797;0.882;0.84
0.773;0.824;0.798
0.973;0.842;0.907
0.997;0.895;0.946
0.651;0.526;0.589
0.085;0.118;0.102
0.226;0.333;0.28
0.735;0.591;0.663
0.691;0.538;0.615
0.716;0.583;0.649
1.0;1.0;1.0
0.36;0.389;0.374
0.419;0.053;0.236
0.891;0.75;0.821
0.918;0.8;0.859
0.733;0.632;0.682
0.716;0.6;0.658
0.851;0.667;0.759
0.112;0.154;0.133
0.251;0.333;0.292
0.313;0.364;0.339
0.267;0.269;0.268
0.314;0.409;0.361
0.36;0.389;0.374
1.0;1.0;1.0
0.0;0.0;0.0
0.394;0.533;0.464
0.406;0.571;0.488
0.322;0.444;0.383
0.314;0.421;0.367
0.239;0.25;0.244
0.272;0.25;0.261
0.719;0.667;0.693
0.368;0.136;0.252
0.343;0.077;0.21
0.356;0.083;0.22
0.419;0.053;0.236
0.0;0.0;0.0
1.0;1.0;1.0
0.463;0.125;0.294
0.433;0.062;0.247
0.345;0.05;0.197
0.369;0.1;0.234
0.532;0.25;0.391
0.0;0.0;0.0
0.0;0.0;0.0
0.796;0.737;0.766
0.768;0.737;0.752
0.797;0.882;0.84
0.891;0.75;0.821
0.394;0.533;0.464
0.463;0.125;0.294
1.0;1.0;1.0
0.97;0.938;0.954
0.774;0.75;0.762
0.798;0.8;0.799
0.812;0.611;0.712
0.107;0.125;0.116
0.283;0.353;0.318
0.772;0.684;0.728
0.744;0.684;0.714
0.773;0.824;0.798
0.918;0.8;0.859
0.406;0.571;0.488
0.433;0.062;0.247
0.97;0.938;0.954
1.0;1.0;1.0
0.793;0.789;0.791
0.774;0.75;0.762
0.782;0.556;0.669
0.11;0.133;0.121
0.292;0.375;0.334
0.974;0.895;0.934
0.946;0.895;0.92
0.973;0.842;0.907
0.733;0.632;0.682
0.322;0.444;0.383
0.345;0.05;0.197
0.774;0.75;0.762
0.793;0.789;0.791
1.0;1.0;1.0
0.976;0.95;0.963
0.628;0.455;0.541
0.087;0.105;0.096
0.233;0.368;0.3
0.998;0.947;0.972
0.971;0.947;0.959
0.997;0.895;0.946
0.716;0.6;0.658
0.314;0.421;0.367
0.369;0.1;0.234
0.798;0.8;0.799
0.774;0.75;0.762
0.976;0.95;0.963
1.0;1.0;1.0
0.652;0.5;0.576
0.085;0.1;0.092
0.228;0.35;0.289
0.667;0.526;0.597
0.668;0.5;0.584
0.651;0.526;0.589
0.851;0.667;0.759
0.239;0.25;0.244
0.532;0.25;0.391
0.812;0.611;0.712
0.782;0.556;0.669
0.628;0.455;0.541
0.652;0.5;0.576
1.0;1.0;1.0
0.0;0.0;0.0
0.132;0.111;0.121
0.085;0.105;0.095
0.088;0.111;0.1
0.085;0.118;0.102
0.112;0.154;0.133
0.272;0.25;0.261
0.0;0.0;0.0
0.107;0.125;0.116
0.11;0.133;0.121
0.087;0.105;0.096
0.085;0.1;0.092
0.0;0.0;0.0
1.0;1.0;1.0
0.374;0.286;0.33
0.228;0.368;0.298
0.2;0.316;0.258
0.226;0.333;0.28
0.251;0.333;0.292
0.719;0.667;0.693
0.0;0.0;0.0
0.283;0.353;0.318
0.292;0.375;0.334
0.233;0.368;0.3
0.228;0.35;0.289
0.132;0.111;0.121
0.374;0.286;0.33
1.0;1.0;1.0
