id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMSIG00000000513;transcript55_ENSMSIG00000000513|0.988;transcript59_MGP-SPRETEiJ-G0021131|0.651&transcript61_MGP-SPRETEiJ-G0021131|0.651;null;0
transcript50_ENSMSIG00000000513;transcript55_ENSMSIG00000000513|0.988&transcript67_ENSMSIG00000000513|0.988;transcript50_MGP-PahariEiJ-G0020237|0.766&transcript57_MGP-PahariEiJ-G0020237|0.766;null;0
transcript55_ENSMSIG00000000513;transcript7_ENSMSIG00000000513|0.988&transcript50_ENSMSIG00000000513|0.988;null;null;0
transcript67_ENSMSIG00000000513;transcript50_ENSMSIG00000000513|0.988;null;null;0
transcript59_MGP-SPRETEiJ-G0021131;transcript61_MGP-SPRETEiJ-G0021131|1.0&transcript62_MGP-SPRETEiJ-G0021131|1.0;transcript7_ENSMSIG00000000513|0.651&transcript54_ENSMUSG00000054036|0.783&transcript50_MGP-CAROLIEiJ-G0020234|0.639;null;0
transcript61_MGP-SPRETEiJ-G0021131;transcript59_MGP-SPRETEiJ-G0021131|1.0&transcript62_MGP-SPRETEiJ-G0021131|1.0;transcript7_ENSMSIG00000000513|0.651&transcript54_ENSMUSG00000054036|0.783&transcript50_MGP-CAROLIEiJ-G0020234|0.639;null;0
transcript62_MGP-SPRETEiJ-G0021131;transcript59_MGP-SPRETEiJ-G0021131|1.0&transcript61_MGP-SPRETEiJ-G0021131|1.0;transcript50_MGP-CAROLIEiJ-G0020234|0.639&transcript50_MGP-PahariEiJ-G0020237|0.829&transcript57_MGP-PahariEiJ-G0020237|0.829;null;0
transcript7_ENSMUSG00000054036;transcript54_ENSMUSG00000054036|0.99;null;null;0
transcript54_ENSMUSG00000054036;transcript7_ENSMUSG00000054036|0.99;transcript59_MGP-SPRETEiJ-G0021131|0.783&transcript61_MGP-SPRETEiJ-G0021131|0.783&transcript59_MGP-CAROLIEiJ-G0020234|0.689&transcript50_MGP-PahariEiJ-G0020237|0.874&transcript57_MGP-PahariEiJ-G0020237|0.874;null;0
transcript50_MGP-CAROLIEiJ-G0020234;null;transcript59_MGP-SPRETEiJ-G0021131|0.639&transcript61_MGP-SPRETEiJ-G0021131|0.639&transcript62_MGP-SPRETEiJ-G0021131|0.639&transcript50_MGP-PahariEiJ-G0020237|0.766&transcript57_MGP-PahariEiJ-G0020237|0.766;null;0
transcript59_MGP-CAROLIEiJ-G0020234;transcript61_MGP-CAROLIEiJ-G0020234|0.988;transcript54_ENSMUSG00000054036|0.689;null;0
transcript61_MGP-CAROLIEiJ-G0020234;transcript59_MGP-CAROLIEiJ-G0020234|0.988;null;null;0
transcript50_MGP-PahariEiJ-G0020237;transcript57_MGP-PahariEiJ-G0020237|1.0;transcript50_ENSMSIG00000000513|0.766&transcript62_MGP-SPRETEiJ-G0021131|0.829&transcript54_ENSMUSG00000054036|0.874&transcript50_MGP-CAROLIEiJ-G0020234|0.766;null;0
transcript57_MGP-PahariEiJ-G0020237;transcript50_MGP-PahariEiJ-G0020237|1.0;transcript50_ENSMSIG00000000513|0.766&transcript62_MGP-SPRETEiJ-G0021131|0.829&transcript54_ENSMUSG00000054036|0.874&transcript50_MGP-CAROLIEiJ-G0020234|0.766;null;0
transcript60_ENSMSIG00000000513;transcript64_ENSMSIG00000000513|0.975;null;null;1
transcript64_ENSMSIG00000000513;transcript60_ENSMSIG00000000513|0.975;null;null;1
transcript72_MGP-SPRETEiJ-G0021131;transcript7_MGP-SPRETEiJ-G0021131|0.989;null;null;2
transcript7_MGP-SPRETEiJ-G0021131;transcript72_MGP-SPRETEiJ-G0021131|0.989;null;null;2
transcript69_MGP-SPRETEiJ-G0021131;null;null;null;3
transcript70_MGP-SPRETEiJ-G0021131;null;null;null;4
transcript71_MGP-SPRETEiJ-G0021131;null;null;null;5
transcript60_MGP-CAROLIEiJ-G0020234;null;null;null;6
