;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000044457_90_90;ENSMUST00000223583_90_90:ENST00000460711_90_90;1.0:0.909
1;ENST00000295894_90_90;ENST00000479198_90_90;0.895
2;ENST00000450542_90_90;;
3;ENST00000460711_90_90;ENSCAFT00000044457_90_90:ENSMUST00000223583_90_90;0.909:0.8
4;ENST00000465156_90_90;;
5;ENST00000468110_90_90;;
6;ENST00000472899_90_90;;
7;ENST00000478300_90_90;;
8;ENST00000479198_90_90;ENST00000295894_90_90;0.895
9;ENST00000498449_90_90;;
10;ENSMUST00000070323_90_90;ENSMUST00000112656_90_90;0.917
11;ENSMUST00000112656_90_90;ENSMUST00000070323_90_90;0.917
12;ENSMUST00000153954_90_90;;
13;ENSMUST00000223583_90_90;ENSCAFT00000044457_90_90:ENST00000460711_90_90;1.0:0.8
